"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Chambers Bay Park","Rich Passage",0.744645834953365,0.4565,0.7417,"No"
"Kopachuck State Park","Tulalip Reservation",0.748565023558383,0.4541,0.7417,"No"
"Aiston Preserve","Chambers Bay Park",-0.740726646348347,0.4589,0.742,"No"
"Commencement Bay, Milwaukee Waterway","Elliott Bay, Harbor Island, Pier 17",-0.740308804278937,0.4591,0.742,"No"
"Discovery Bay","Shilshole Bay",0.744645834953365,0.4565,0.7421,"No"
"N Avenue Park","Purdy, Dexters",0.740726646348347,0.4589,0.7425,"No"
"Commencement Bay, Milwaukee Waterway","Port Angeles Yacht Club",0.742023675245402,0.4581,0.7429,"No"
"Brackenwood Lane","Shilshole Bay",-0.740726646348347,0.4589,0.7429,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Shilshole Bay",0.740726646348347,0.4589,0.7433,"No"
"Jamestown","Meyer's Point, Henderson Inlet",0.738440034093379,0.4602,0.7434,"No"
"Penn Cove Reference","Suquamish, Stormwater Outfall",-0.740726646348347,0.4589,0.7438,"No"
"Blair Waterway Two","Everett Harbor",-0.73680745774333,0.4612,0.7442,"No"
"Arroyo Beach","Eld Inlet",-0.737008948755989,0.4611,0.7444,"No"
"Port Angeles Yacht Club","West Bay Park",-0.735577863418599,0.462,0.7449,"No"
"Port Angeles Yacht Club","Purdy, Burley Lagoon",0.732715692743818,0.4637,0.7456,"No"
"Des Moines Marina","Miller Creek",-0.732888269138312,0.4636,0.7458,"No"
"Jamestown","Salmon Bay, Commodore Park",-0.734146778081208,0.4629,0.7459,"No"
"Elliott Bay, Harbor Island, Pier 17","N Avenue Park",0.732888269138312,0.4636,0.7463,"No"
"Penn Cove Reference","Silverdale, Dyes Inlet",0.732888269138312,0.4636,0.7467,"No"
"Chuckanut, Clark's Point","Discovery Bay",-0.728969080533294,0.466,0.7475,"No"
"Brackenwood Lane","Kitsap St Boat Launch",-0.728969080533294,0.466,0.748,"No"
"Arroyo Beach","Tulalip Bay",-0.729600933889793,0.4656,0.7482,"No"
"Cap Sante","Purdy, Dexters",-0.728969080533294,0.466,0.7484,"No"
"Broad Spit","Locust Beach",-0.726902204926763,0.4673,0.7487,"No"
"Arroyo Beach","Fidalgo Bay Aq Reserve, Weaverling Spit",0.726991351394257,0.4672,0.749,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Chuckanut, Clark's Point",0.725049891928276,0.4684,0.7492,"No"
"Arroyo Beach","Friday Harbor",-0.72432738693774,0.4689,0.7495,"No"
"Raft Island Park","Reach Island",-0.725049891928276,0.4684,0.7496,"No"
"Skiff Point","Squaxin Island",-0.725049891928276,0.4684,0.7501,"No"
"Chambers Bay Park","Raft Island Park",0.721130703323259,0.4708,0.7505,"No"
"Des Moines Marina","Rocky Point",0.721130703323259,0.4708,0.7509,"No"
"Maristone Island","Port Angeles Yacht Club",-0.72000092160177,0.4715,0.7511,"No"
"Jamestown","Skiff Point",-0.716973754032525,0.4734,0.7511,"No"
"Blair Waterway Two","Eld Inlet",-0.717211514718241,0.4732,0.7513,"No"
"Reach Island","South of Skunk Island",0.721130703323259,0.4708,0.7513,"No"
"Cap Sante","Locust Beach",0.717211514718241,0.4732,0.7517,"No"
"Oak Bay County Park","Suquamish, Stormwater Outfall",-0.721130703323259,0.4708,0.7518,"No"
"Blair Waterway","Manchester, Stormwater Outfall",-0.717211514718241,0.4732,0.7521,"No"
"Suquamish, Stormwater Outfall","Tulalip Reservation",-0.721130703323259,0.4708,0.7522,"No"
"Maple Hollow Park","Minter Bay",-0.717211514718241,0.4732,0.7526,"No"
"Kopachuck State Park","Purdy, Dexters",0.717211514718241,0.4732,0.753,"No"
"Chambers Bay Park","South of Skunk Island",0.717211514718241,0.4732,0.7534,"No"
"Commencement Bay Skookum","Tulalip Reservation",0.713292326113223,0.4757,0.7543,"No"
"Brackenwood Lane","Chimacum Creek delta",-0.709373137508206,0.4781,0.7555,"No"
"Broad Spit ","Seattle Aquarium, Pier 59",0.71139049161179,0.4768,0.7557,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kingston Marina",-0.709373137508206,0.4781,0.756,"No"
"Elliott Bay, Harbor Island, Pier 17","Madrona Pont",0.709373137508206,0.4781,0.7564,"No"
"Friday Harbor","Mukilteo",-0.708085541592688,0.4789,0.7564,"No"
"Salmon Beach","Seattle Aquarium, Pier 59",-0.709373137508206,0.4781,0.7568,"No"
"Salmon Bay, Commodore Park","Squaxin Island",-0.709373137508206,0.4781,0.7573,"No"
"Discovery Bay","Kingston Marina",-0.705453948903188,0.4805,0.7577,"No"
"Blair Waterway","Edmonds Marina",-0.697615571693152,0.4854,0.758,"No"
"Gig Harbor Boat Launch","Rocky Point",-0.705453948903188,0.4805,0.7581,"No"
"Browns Point Lighthouse","Elliott Bay, Harbor Island, Pier 17",-0.697615571693152,0.4854,0.7585,"No"
"Miller Creek","Three Tree Point",0.705453948903188,0.4805,0.7585,"No"
"Kingston Marina","Thea Foss Waterway",0.70395435406881,0.4815,0.7587,"No"
"Chimacum Creek delta","Purdy, Burley Lagoon",-0.697615571693152,0.4854,0.7589,"No"
"Browns Point Lighthouse","Port Angeles Yacht Club",0.701231815321232,0.4832,0.7592,"No"
"Edmonds Ferry","Rocky Point",0.697615571693152,0.4854,0.7593,"No"
"Blair Waterway Two","Friday Harbor",-0.700649404049708,0.4835,0.7594,"No"
"Blair Waterway Two","Tulalip Bay",-0.701231815321232,0.4832,0.7596,"No"
"Point Defiance Ferry","Seattle Aquarium, Pier 59",-0.697615571693152,0.4854,0.7597,"No"
"Broad Spit","Oak Bay County Park",-0.701502959829489,0.483,0.7598,"No"
"Jamestown","Penn Cove Reference",0.699800729983842,0.4841,0.7598,"No"
"Commencement Bay, Dick Gilmur Launch","Rocky Point",-0.70153476029817,0.483,0.7602,"No"
"Meyer's Point, Henderson Inlet","Silverdale, Dyes Inlet",0.697615571693152,0.4854,0.7602,"No"
"Everett Harbor","Skiff Point",0.70153476029817,0.483,0.7606,"No"
"Eastsound, Fishing Bay","South of Skunk Island",-0.693696383088135,0.4879,0.7606,"No"
"Cap Sante","Tulalip Reservation",-0.697615571693152,0.4854,0.7606,"No"
"Arroyo Beach","Maple Hollow Park",-0.698369644646451,0.4849,0.7607,"No"
"Locust Beach","Suquamish, Stormwater Outfall",-0.693696383088135,0.4879,0.761,"No"
"South of Skunk Island","Williams Olson Park",0.697615571693152,0.4854,0.761,"No"
"Raft Island Park","Williams Olson Park",0.693696383088135,0.4879,0.7614,"No"
"Eastsound, Fishing Bay","Raft Island Park",-0.689777194483117,0.4903,0.764,"No"
"Cap Sante","Elliot Bay Myrtle Edwards",0.689082078982849,0.4908,0.7642,"No"
"Madrona Pont","Port Angeles Yacht Club",0.68835204728472,0.4912,0.7645,"No"
"Purdy, Burley Lagoon","Rocky Point",-0.685858005878099,0.4928,0.7661,"No"
"Everett Harbor","Salmon Bay, Commodore Park",0.685858005878099,0.4928,0.7666,"No"
"Chimacum Creek delta","Commencement Bay, Dick Gilmur Launch",-0.681938817273082,0.4953,0.767,"No"
"Blair Waterway Two","Maple Hollow Park",-0.681938817273082,0.4953,0.7674,"No"
"Thea Foss Waterway","Williams Olson Park",0.684124653954196,0.4939,0.7674,"No"
"Broad Spit","Penn Cove Reference",-0.683360641902864,0.4944,0.7677,"No"
"Eld Inlet","Minter Bay",-0.681938817273082,0.4953,0.7678,"No"
"Chimacum Creek delta","Gig Harbor Boat Launch",-0.678019628668064,0.4978,0.7682,"No"
"Commencement Bay Skookum","Purdy, Dexters",0.681938817273082,0.4953,0.7682,"No"
"Eastsound, Fishing Bay","Thea Foss Waterway",-0.679993466430318,0.4965,0.7684,"No"
"Kitsap St Boat Launch","Purdy, Burley Lagoon",-0.678019628668064,0.4978,0.7687,"No"
"Eld Inlet","Skiff Point",0.681938817273082,0.4953,0.7687,"No"
"Penrose Point State Park","Rocky Point",0.678019628668064,0.4978,0.7691,"No"
"Blair Waterway Two","Jamestown",0.678334449922988,0.4976,0.7692,"No"
"Jamestown","Oak Bay County Park",0.678334449922988,0.4976,0.7696,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Meyer's Point, Henderson Inlet",0.674100440063046,0.5002,0.7712,"No"
"Aiston Preserve","Williams Olson Park",0.674100440063046,0.5002,0.7716,"No"
"Maristone Island","Williams Olson Park",0.672610108573427,0.5012,0.7722,"No"
"Chuckanut, Clark's Point","Eagle Harbor Dr",0.670181251458028,0.5027,0.7729,"No"
"Aiston Preserve","Eastsound, Fishing Bay",0.670181251458028,0.5027,0.7733,"No"
"Eastsound, Fishing Bay","Rich Passage",-0.666262062853011,0.5052,0.7738,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Salmon Bay, Commodore Park",-0.670181251458028,0.5027,0.7738,"No"
"Commencement Bay, Dick Gilmur Launch","Kitsap St Boat Launch",0.662342874247993,0.5078,0.7742,"No"
"North Camano","Rocky Point",0.666262062853011,0.5052,0.7742,"No"
"Rich Passage","Williams Olson Park",0.670181251458028,0.5027,0.7742,"No"
"Eastsound, Fishing Bay","Maristone Island",-0.668316852561256,0.5039,0.7743,"No"
"Everett Harbor","Minter Bay",-0.662342874247993,0.5078,0.7746,"No"
"Eld Inlet","Salmon Bay, Commodore Park",0.666262062853011,0.5052,0.7746,"No"
"Purdy, Burley Lagoon","Shilshole Bay",0.666262062853011,0.5052,0.775,"No"
"Manchester, Stormwater Outfall","Tulalip Reservation",0.662342874247993,0.5078,0.775,"No"
"N Avenue Park","Port Angeles Yacht Club",0.662592511211695,0.5076,0.7752,"No"
"Elliot Bay Myrtle Edwards","Suquamish, Stormwater Outfall",-0.664294953839581,0.5065,0.7753,"No"
"Blair Waterway","Suquamish, Stormwater Outfall",0.666262062853011,0.5052,0.7755,"No"
"Maristone Island","Rocky Point",-0.662592511211695,0.5076,0.7756,"No"
"Friday Harbor","Skiff Point",0.663468716334806,0.507,0.7756,"No"
"Elliott Bay, Harbor Island, Pier 17","West Bay Park",0.666262062853011,0.5052,0.7759,"No"
"Skiff Point","Tulalip Bay",-0.662592511211695,0.5076,0.7761,"No"
"Gig Harbor Boat Launch","Kitsap St Boat Launch",0.658423685642975,0.5103,0.7776,"No"
"Maple Hollow Park","Mukilteo",-0.654504497037958,0.5128,0.7789,"No"
"Blair Waterway","Lions Park",-0.65058530843294,0.5153,0.7793,"No"
"Elliott Bay, Harbor Island, Pier 17","North Camano",0.654504497037958,0.5128,0.7793,"No"
"Chuckanut, Clark's Point","Purdy, Burley Lagoon",-0.65058530843294,0.5153,0.7797,"No"
"Eagle Harbor Dr","Shilshole Bay",-0.654504497037958,0.5128,0.7797,"No"
"Elliot Bay Myrtle Edwards","Hood Canal Holly",0.655372884221679,0.5122,0.7801,"No"
"Kingston Marina","Rich Passage",0.646666119827922,0.5178,0.7801,"No"
"Commencement Bay, Dick Gilmur Launch","Shilshole Bay",0.65058530843294,0.5153,0.7801,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Skiff Point",-0.654504497037958,0.5128,0.7801,"No"
"Salmon Bay, Commodore Park","Tulalip Bay",-0.645419487163012,0.5187,0.7805,"No"
"Gig Harbor Boat Launch","Shilshole Bay",0.646666119827922,0.5178,0.7806,"No"
"Kingston Marina","Three Tree Point",-0.65058530843294,0.5153,0.7806,"No"
"Rocky Point","West Bay Park",-0.654504497037958,0.5128,0.7806,"No"
"Broad Spit ","Jamestown",0.651690646443817,0.5146,0.7808,"No"
"Port Angeles Yacht Club","Thea Foss Waterway",0.645609414810555,0.5185,0.7808,"No"
"Broad Spit","Meyer's Point, Henderson Inlet",-0.65070446963494,0.5152,0.7809,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Port Angeles Yacht Club",-0.651143828512573,0.515,0.7809,"No"
"Blair Waterway","Cap Sante",0.642746931222904,0.5204,0.781,"No"
"Commencement Bay, Milwaukee Waterway","Rocky Point",0.651901391267947,0.5145,0.781,"No"
"Maple Hollow Park","Skiff Point",0.646666119827922,0.5178,0.781,"No"
"Jamestown","Locust Beach",0.648281657837792,0.5168,0.7811,"No"
"Discovery Bay","Port Angeles Yacht Club",-0.646850572500402,0.5177,0.7812,"No"
"Aiston Preserve","Kingston Marina",-0.642746931222904,0.5204,0.7814,"No"
"Broad Spit ","Minter Bay",-0.646943966239294,0.5177,0.7816,"No"
"Eagle Harbor Dr","Kitsap St Boat Launch",-0.642746931222904,0.5204,0.7819,"No"
"Friday Harbor","Salmon Bay, Commodore Park",0.646943966239294,0.5177,0.782,"No"
"Elliott Bay, Harbor Island, Pier 17","Penrose Point State Park",0.642746931222904,0.5204,0.7823,"No"
"Edmonds Marina","Tulalip Reservation",0.642746931222904,0.5204,0.7827,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Penn Cove Reference",0.638827742617887,0.5229,0.784,"No"
"Minter Bay","Squaxin Island",0.638827742617887,0.5229,0.7844,"No"
"Kopachuck State Park","Port Angeles Yacht Club",0.63683297513867,0.5242,0.7855,"No"
"Chuckanut, Clark's Point","Commencement Bay, Dick Gilmur Launch",-0.634908554012869,0.5255,0.7861,"No"
"Chimacum Creek delta","Donkey Creek Delta",-0.634908554012869,0.5255,0.7865,"No"
"Purdy, Dexters","Smith Cove, Terminal 91",0.634908554012869,0.5255,0.787,"No"
"Chuckanut, Clark's Point","Gig Harbor Boat Launch",-0.630989365407851,0.528,0.7882,"No"
"Manchester, Stormwater Outfall","Purdy, Dexters",0.630989365407851,0.528,0.7887,"No"
"Maple Hollow Park","Salmon Bay, Commodore Park",0.630989365407851,0.528,0.7891,"No"
"Broad Spit ","Fidalgo Bay Aq Reserve, Weaverling Spit",0.629592978639006,0.529,0.7892,"No"
"Eastsound, Fishing Bay","Salmon Beach",0.630989365407851,0.528,0.7895,"No"
"Salmon Beach","Williams Olson Park",-0.627070176802834,0.5306,0.7912,"No"
"Chimacum Creek delta","Eagle Harbor Dr",0.623150988197816,0.5332,0.7929,"No"
"Edmonds Ferry","Elliott Bay, Harbor Island, Pier 17",-0.623150988197816,0.5332,0.7933,"No"
"Des Moines Marina","Kingston Marina",0.623150988197816,0.5332,0.7938,"No"
"Kingston Marina","Raft Island Park",0.623150988197816,0.5332,0.7942,"No"
"Blair Waterway Two","Fidalgo Bay Aq Reserve, Weaverling Spit",0.619231799592798,0.5358,0.7946,"No"
"Browns Point Lighthouse","Rocky Point",0.623150988197816,0.5332,0.7946,"No"
"Eld Inlet","Mukilteo",-0.619231799592798,0.5358,0.7951,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Oak Bay County Park",0.619231799592798,0.5358,0.7955,"No"
"Eastsound, Fishing Bay","Point Defiance Ferry",0.619231799592798,0.5358,0.7959,"No"
"Donkey Creek Delta","Kitsap St Boat Launch",0.61531261098778,0.5383,0.7963,"No"
"Kingston Marina","South of Skunk Island",0.619231799592798,0.5358,0.7963,"No"
"Elliot Bay Myrtle Edwards","Jamestown",-0.61692922341538,0.5373,0.7965,"No"
"Seattle Aquarium, Pier 59","South of Skunk Island",-0.61531261098778,0.5383,0.7968,"No"
"Point Defiance Ferry","Williams Olson Park",-0.61531261098778,0.5383,0.7972,"No"
"Edmonds Marina","Purdy, Dexters",0.611393422382763,0.5409,0.7976,"No"
"Arroyo Beach","Suquamish, Stormwater Outfall",0.615366695077816,0.5383,0.7976,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Rocky Point",-0.611393422382763,0.5409,0.798,"No"
"Madrona Pont","Rocky Point",0.611393422382763,0.5409,0.7985,"No"
"Raft Island Park","Seattle Aquarium, Pier 59",0.611393422382763,0.5409,0.7989,"No"
"Blair Waterway","Squaxin Island",-0.611393422382763,0.5409,0.7993,"No"
"Discovery Bay","Williams Olson Park",0.611393422382763,0.5409,0.7997,"No"
"Broad Spit ","Mukilteo",-0.607284566010065,0.5437,0.7999,"No"
"Discovery Bay","Eastsound, Fishing Bay",0.607474233777745,0.5435,0.8002,"No"
"Discovery Bay","Rocky Point",-0.607474233777745,0.5435,0.8006,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Williams Olson Park",0.607474233777745,0.5435,0.801,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eastsound, Fishing Bay",0.603555045172727,0.5461,0.8023,"No"
"Donkey Creek Delta","Shilshole Bay",0.603555045172727,0.5461,0.8027,"No"
"Smith Cove, Terminal 91","Tulalip Reservation",-0.603555045172727,0.5461,0.8031,"No"
"Des Moines Marina","Elliott Bay, Harbor Island, Pier 17",-0.59963585656771,0.5487,0.804,"No"
"Edmonds Ferry","Kingston Marina",0.59963585656771,0.5487,0.8044,"No"
"Rocky Point","Thea Foss Waterway",0.60067466597186,0.5481,0.8047,"No"
"Lions Park","Minter Bay",-0.59963585656771,0.5487,0.8049,"No"
"Commencement Bay Skookum","Port Angeles Yacht Club",0.598193671029133,0.5497,0.805,"No"
"Everett Harbor","Mukilteo",-0.59963585656771,0.5487,0.8053,"No"
"Seattle Aquarium, Pier 59","Thea Foss Waterway",-0.597369715952758,0.5503,0.8054,"No"
"Donkey Creek Delta","Purdy, Dexters",-0.595716667962692,0.5514,0.8057,"No"
"Arroyo Beach","Reach Island",-0.595331500354352,0.5516,0.8057,"No"
"Chimacum Creek delta","Smith Cove, Terminal 91",-0.595716667962692,0.5514,0.8061,"No"
"Lions Park","Tulalip Reservation",0.595716667962692,0.5514,0.8066,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Locust Beach",0.591797479357674,0.554,0.8083,"No"
"Arroyo Beach","Chambers Bay Park",-0.591038244342181,0.5545,0.8086,"No"
"Aiston Preserve","Seattle Aquarium, Pier 59",0.591797479357674,0.554,0.8087,"No"
"Chuckanut, Clark's Point","Donkey Creek Delta",-0.587878290752657,0.5566,0.8091,"No"
"Brackenwood Lane","Elliot Bay Myrtle Edwards",-0.58745486589545,0.5569,0.8091,"No"
"Blair Waterway","Everett Harbor",-0.587878290752657,0.5566,0.8095,"No"
"Arroyo Beach","Cap Sante",0.589607159004791,0.5555,0.8096,"No"
"Blair Waterway Two","Reach Island",-0.587878290752657,0.5566,0.81,"No"
"N Avenue Park","Rocky Point",0.587878290752657,0.5566,0.8104,"No"
"Rich Passage","Seattle Aquarium, Pier 59",0.587878290752657,0.5566,0.8108,"No"
"Blair Waterway Two","Chambers Bay Park",-0.583959102147639,0.5592,0.8121,"No"
"Port Angeles Yacht Club","Rich Passage",0.58245173231784,0.5603,0.8127,"No"
"Maristone Island","Seattle Aquarium, Pier 59",0.58245173231784,0.5603,0.8131,"No"
"Filucy Bay","Mukilteo",0.580039913542621,0.5619,0.8142,"No"
"Kingston Marina","Penrose Point State Park",-0.580039913542621,0.5619,0.8146,"No"
"Aiston Preserve","Port Angeles Yacht Club",-0.578158476305669,0.5632,0.8156,"No"
"Kitsap St Boat Launch","Smith Cove, Terminal 91",-0.576120724937603,0.5645,0.8168,"No"
"Mukilteo","Squaxin Island",0.576120724937603,0.5645,0.8172,"No"
"Elliott Bay, Harbor Island, Pier 17","Three Tree Point",0.572201536332586,0.5672,0.8202,"No"
"Blair Waterway","Eld Inlet",-0.568282347727568,0.5698,0.8227,"No"
"Kingston Marina","North Camano",-0.568282347727568,0.5698,0.8232,"No"
"Salmon Bay, Commodore Park","Suquamish, Stormwater Outfall",0.568282347727568,0.5698,0.8236,"No"
"Lions Park","Purdy, Dexters",0.56436315912255,0.5725,0.8244,"No"
"Kopachuck State Park","Rocky Point",0.56436315912255,0.5725,0.8249,"No"
"Shilshole Bay","Smith Cove, Terminal 91",-0.56436315912255,0.5725,0.8253,"No"
"Broad Spit ","Suquamish, Stormwater Outfall",0.56514645326651,0.572,0.8254,"No"
"Donkey Creek Delta","Tulalip Reservation",-0.56436315912255,0.5725,0.8257,"No"
"Squaxin Island","Tulalip Reservation",0.556524781912515,0.5779,0.8304,"No"
"Kingston Marina","West Bay Park",-0.556524781912515,0.5779,0.8308,"No"
"Port Angeles Yacht Club","Raft Island Park",0.556692196244815,0.5777,0.8311,"No"
"Elliot Bay Myrtle Edwards","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.556884078218754,0.5776,0.8314,"No"
"Port Angeles Yacht Club","South of Skunk Island",0.552398940232644,0.5807,0.8319,"No"
"Edmonds Marina","Minter Bay",-0.552605593307497,0.5805,0.8321,"No"
"Commencement Bay, Milwaukee Waterway","Kingston Marina",0.548621703170997,0.5833,0.8322,"No"
"Commencement Bay, Dick Gilmur Launch","Purdy, Dexters",-0.548686404702479,0.5832,0.8325,"No"
"Gig Harbor Boat Launch","Purdy, Dexters",-0.552605593307497,0.5805,0.8325,"No"
"Rich Passage","Rocky Point",-0.548686404702479,0.5832,0.833,"No"
"Reach Island","Skiff Point",0.552605593307497,0.5805,0.833,"No"
"Chambers Bay Park","Skiff Point",0.548686404702479,0.5832,0.8334,"No"
"Skiff Point","Suquamish, Stormwater Outfall",0.552605593307497,0.5805,0.8334,"No"
"Broad Spit ","Cap Sante",0.550274178180549,0.5821,0.8335,"No"
"Aiston Preserve","Rocky Point",-0.544767216097462,0.5859,0.8338,"No"
"Blair Waterway","Smith Cove, Terminal 91",0.548686404702479,0.5832,0.8338,"No"
"Chambers Bay Park","Three Tree Point",-0.552605593307497,0.5805,0.8338,"No"
"Blair Waterway","Friday Harbor",-0.543664278142344,0.5867,0.834,"No"
"Cap Sante","Salmon Bay, Commodore Park",-0.544767216097462,0.5859,0.8342,"No"
"Chuckanut, Clark's Point","Smith Cove, Terminal 91",-0.548686404702479,0.5832,0.8342,"No"
"Three Tree Point","Tulalip Bay",0.543812428208302,0.5866,0.8343,"No"
"Meyer's Point, Henderson Inlet","Seattle Aquarium, Pier 59",-0.544767216097462,0.5859,0.8347,"No"
"Reach Island","Three Tree Point",-0.548686404702479,0.5832,0.8347,"No"
"Manchester, Stormwater Outfall","Port Angeles Yacht Club",0.542381342870912,0.5876,0.8349,"No"
"Hood Canal Holly","Locust Beach",-0.545243513545693,0.5856,0.835,"No"
"Point Defiance Ferry","Silverdale, Dyes Inlet",0.544767216097462,0.5859,0.8351,"No"
"Blair Waterway","Tulalip Bay",-0.538088086858742,0.5905,0.8386,"No"
"Lions Park","Mukilteo",-0.536928838887426,0.5913,0.8389,"No"
"Reach Island","Salmon Bay, Commodore Park",0.536928838887426,0.5913,0.8393,"No"
"Blair Waterway","Maple Hollow Park",-0.533009650282409,0.594,0.8397,"No"
"Jamestown","South of Skunk Island",-0.53236374550918,0.5945,0.84,"No"
"Manchester, Stormwater Outfall","Minter Bay",-0.533009650282409,0.594,0.8402,"No"
"Purdy, Burley Lagoon","Purdy, Dexters",-0.533009650282409,0.594,0.8406,"No"
"Chambers Bay Park","Salmon Bay, Commodore Park",0.533009650282409,0.594,0.841,"No"
