"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Blair Waterway Two","Lions Park",0.636872929438702,0.5242,0.8571,"No"
"Everett Harbor","Oak Bay County Park",-0.638832538452359,0.5229,0.8571,"No"
"Oak Bay County Park","Port Angeles Yacht Club",0.634691111876599,0.5256,0.8573,"No"
"Maristone Island","Port Angeles Yacht Club",-0.640005623842615,0.5222,0.8574,"No"
"Arroyo Beach","Madrona Pont",0.640415496200176,0.5219,0.8575,"No"
"Discovery Bay","Filucy Bay",-0.634913320425044,0.5255,0.8576,"No"
"Cap Sante","Penn Cove Reference",0.638832538452359,0.5229,0.8576,"No"
"Chuckanut, Clark's Point","Rich Passage",-0.640792147466017,0.5217,0.8576,"No"
"Commencement Bay, Dick Gilmur Launch","Rocky Point",0.636872929438702,0.5242,0.8576,"No"
"Jamestown","Raft Island Park",-0.638984400119282,0.5228,0.8579,"No"
"Commencement Bay, Dick Gilmur Launch","Commencement Bay, Milwaukee Waterway",-0.635381411098654,0.5252,0.8581,"No"
"Eastsound, Fishing Bay","Salmon Beach",-0.634913320425044,0.5255,0.8581,"No"
"Blair Waterway Two","Suquamish Stormwater Outfall",-0.636872929438702,0.5242,0.8581,"No"
"Purdy, Dexters","Squaxin Island",-0.632953711411386,0.5268,0.8587,"No"
"Eld Inlet","Shilshole Bay",0.630994102397729,0.528,0.8602,"No"
"Brackenwood Lane","N Avenue Park",-0.629034493384071,0.5293,0.8618,"No"
"Chuckanut, Clark's Point","Commencement Bay, Dick Gilmur Launch",-0.627074884370414,0.5306,0.8623,"No"
"Everett Harbor","Salmon Beach",0.627074884370414,0.5306,0.8628,"No"
"Chambers Bay Park","Suquamish Stormwater Outfall",-0.627074884370414,0.5306,0.8634,"No"
"Cap Sante","Raft Island Park",-0.623155666343099,0.5332,0.8639,"No"
"Donkey Creek Delta","Salmon Beach",0.623155666343099,0.5332,0.8644,"No"
"Edmonds Ferry","Seattle Aquarium, Pier 59",0.623155666343099,0.5332,0.8649,"No"
"Commencement Bay, Milwaukee Waterway","Rich Passage",0.620922146216695,0.5347,0.8652,"No"
"Chimacum Creek delta","Discovery Bay",-0.621196057329441,0.5345,0.8655,"No"
"Discovery Bay","Squaxin Island",-0.623155666343099,0.5332,0.8655,"No"
"Port Angeles Yacht Club","Skiff Point",0.623242343229445,0.5331,0.8659,"No"
"Broad Spit","Locust Beach",0.619236448315784,0.5358,0.866,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eld Inlet",0.611398012261154,0.5409,0.8661,"No"
"Commencement Bay, Dick Gilmur Launch","Purdy, Dexters",0.605519185220181,0.5448,0.8662,"No"
"Broad Spit","Purdy, Burley Lagoon",0.617276839302126,0.5371,0.8665,"No"
"Purdy, Dexters","Rich Passage",-0.619236448315784,0.5358,0.8665,"No"
"Aiston Preserve","Blair Waterway Two",0.607478794233838,0.5435,0.8666,"No"
"Blair Waterway Two","Kitsap St Boat Launch",-0.611398012261154,0.5409,0.8666,"No"
"Elliot Bay Myrtle Edwards","Kopachuck State Park",0.609354734311128,0.5423,0.8667,"No"
"Miller Creek","Raft Island Park",-0.603559576206523,0.5461,0.8667,"No"
"Brackenwood Lane","Skiff Point",0.605519185220181,0.5448,0.8667,"No"
"Chuckanut, Clark's Point","Minter Bay",-0.607478794233838,0.5435,0.8671,"No"
"Chimacum Creek delta","Purdy, Dexters",-0.611398012261154,0.5409,0.8671,"No"
"Discovery Bay","Rich Passage",-0.609438403247496,0.5422,0.8671,"No"
"Minter Bay","Rocky Point",0.617276839302126,0.5371,0.8671,"No"
"Reach Island","Salmon Beach",-0.603559576206523,0.5461,0.8672,"No"
"Filucy Bay","South of Skunk Island",0.605519185220181,0.5448,0.8672,"No"
"Commencement Bay, Milwaukee Waterway","Squaxin Island",0.606462881334736,0.5442,0.8672,"No"
"Oak Bay County Park","Salmon Bay, Commodore Park",0.617276839302126,0.5371,0.8676,"No"
"Miller Creek","Salmon Beach",0.611398012261154,0.5409,0.8676,"No"
"Broad Spit","Smith Cove, Terminal 91",-0.609438403247496,0.5422,0.8676,"No"
"Broad Spit","Filucy Bay",-0.601599967192866,0.5474,0.8677,"No"
"Des Moines Marina","Penn Cove Reference",-0.607478794233838,0.5435,0.8677,"No"
"Salmon Beach","Tulalip Reservation",0.603559576206523,0.5461,0.8677,"No"
"Blair Waterway Two","West Bay Park",-0.605519185220181,0.5448,0.8677,"No"
"Mukilteo","Salmon Beach",-0.611398012261154,0.5409,0.8681,"No"
"Raft Island Park","Seattle Aquarium, Pier 59",-0.613357621274811,0.5396,0.8681,"No"
"Locust Beach","South of Skunk Island",-0.615317230288469,0.5383,0.8681,"No"
"Commencement Bay Skookum","Salmon Beach",-0.607478794233838,0.5435,0.8682,"No"
"Arroyo Beach","Kingston Marina",0.614655766744079,0.5388,0.8683,"No"
"Chambers Bay Park","Kitsap St Boat Launch",-0.601599967192866,0.5474,0.8683,"No"
"Brackenwood Lane","Maristone Island",0.612509122622738,0.5402,0.8685,"No"
"Blair Waterway","Elliot Bay Myrtle Edwards",-0.611420343579979,0.5409,0.8686,"No"
"Purdy, Burley Lagoon","South of Skunk Island",-0.613357621274811,0.5396,0.8686,"No"
"Edmonds Marina","Elliot Bay Myrtle Edwards",-0.611420343579979,0.5409,0.8691,"No"
"Smith Cove, Terminal 91","South of Skunk Island",0.613357621274811,0.5396,0.8692,"No"
"Penn Cove Reference","Silverdale, Dyes Inlet",-0.599640358179208,0.5487,0.8693,"No"
"Aiston Preserve","Chambers Bay Park",0.597680749165551,0.5501,0.8709,"No"
"Commencement Bay, Dick Gilmur Launch","Discovery Bay",0.595721140151893,0.5514,0.8709,"No"
"South of Skunk Island","Squaxin Island",-0.593761531138236,0.5527,0.8714,"No"
"Chambers Bay Park","West Bay Park",-0.595721140151893,0.5514,0.8714,"No"
"Aiston Preserve","Williams Olson Park",-0.593761531138236,0.5527,0.8719,"No"
"West Bay Park","Williams Olson Park",-0.595721140151893,0.5514,0.8719,"No"
"Commencement Bay, Milwaukee Waterway","Filucy Bay",0.594069225721628,0.5525,0.8721,"No"
"Elliot Bay Myrtle Edwards","Friday Harbor",0.595927379084903,0.5512,0.8722,"No"
"Arroyo Beach","Williams Olson Park",-0.58961158532843,0.5555,0.8723,"No"
"Chimacum Creek delta","Chuckanut, Clark's Point",-0.58984231311092,0.5553,0.8725,"No"
"Donkey Creek Delta","Raft Island Park",-0.591801922124578,0.554,0.8725,"No"
"Browns Point Lighthouse","N Avenue Park",0.58984231311092,0.5553,0.873,"No"
"Cap Sante","Salmon Beach",0.591801922124578,0.554,0.873,"No"
"Eastsound, Fishing Bay","Penn Cove Reference",-0.587882704097263,0.5566,0.8731,"No"
"Broad Spit","Squaxin Island",-0.58984231311092,0.5553,0.8735,"No"
"Everett Harbor","Raft Island Park",-0.587882704097263,0.5566,0.8736,"No"
"Commencement Bay, Milwaukee Waterway","Smith Cove, Terminal 91",0.585806788646223,0.558,0.8737,"No"
"Kitsap St Boat Launch","Williams Olson Park",-0.58984231311092,0.5553,0.874,"No"
"Discovery Bay","Locust Beach",0.585923095083605,0.5579,0.8741,"No"
"Minter Bay","Purdy, Dexters",0.585923095083605,0.5579,0.8746,"No"
"Discovery Bay","Purdy, Burley Lagoon",0.583963486069948,0.5592,0.8752,"No"
"Chimacum Creek delta","Maristone Island",-0.583171652964406,0.5598,0.8755,"No"
"Manchester, Stormwater Outfall","Penn Cove Reference",0.580044268042633,0.5619,0.8767,"No"
"Chimacum Creek delta","Rocky Point",-0.580044268042633,0.5619,0.8773,"No"
"Port Angeles Yacht Club","Raft Island Park",-0.578878364721723,0.5627,0.8775,"No"
"Shilshole Bay","Skiff Point",-0.578084659028975,0.5632,0.8778,"No"
"Rich Passage","South of Skunk Island",0.580044268042633,0.5619,0.8778,"No"
"Discovery Bay","Minter Bay",-0.576125050015318,0.5645,0.8783,"No"
"Smith Cove, Terminal 91","Williams Olson Park",0.580044268042633,0.5619,0.8783,"No"
"Locust Beach","Purdy, Dexters",-0.576125050015318,0.5645,0.8788,"No"
"Broad Spit","Rich Passage",-0.576125050015318,0.5645,0.8794,"No"
"Penrose Point State Park","Suquamish Stormwater Outfall",-0.572205831988003,0.5672,0.8794,"No"
"Purdy, Burley Lagoon","Purdy, Dexters",-0.57416544100166,0.5659,0.8799,"No"
"Blair Waterway","Three Tree Point",-0.572205831988003,0.5672,0.8799,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","N Avenue Park",-0.570246222974345,0.5685,0.88,"No"
"Edmonds Marina","Three Tree Point",-0.572205831988003,0.5672,0.8804,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Rocky Point",0.570246222974345,0.5685,0.8805,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Chuckanut, Clark's Point",0.560448177906057,0.5752,0.8807,"No"
"Jamestown","Maristone Island",0.57280503333914,0.5668,0.8808,"No"
"Filucy Bay","Williams Olson Park",0.572205831988003,0.5672,0.8809,"No"
"Kopachuck State Park","Three Tree Point",-0.570246222974345,0.5685,0.881,"No"
"Broad Spit","Commencement Bay, Dick Gilmur Launch",-0.562407786919715,0.5738,0.8811,"No"
"Broad Spit","Kitsap St Boat Launch",0.560448177906057,0.5752,0.8812,"No"
"Aiston Preserve","Broad Spit",-0.564367395933372,0.5725,0.8816,"No"
"Elliot Bay Myrtle Edwards","Elliott Bay, Harbor Island, Pier 17",0.5639113303964,0.5728,0.8816,"No"
"Oak Bay County Park","Seattle Aquarium, Pier 59",-0.562407786919715,0.5738,0.8816,"No"
"Commencement Bay Skookum","Penn Cove Reference",-0.560448177906057,0.5752,0.8817,"No"
"Friday Harbor","Penn Cove Reference",0.568042548934102,0.57,0.8818,"No"
"Jamestown","Skiff Point",0.563136307831886,0.5733,0.8819,"No"
"Arroyo Beach","North Camano",0.55240308722518,0.5807,0.8821,"No"
"Mukilteo","Penn Cove Reference",-0.564367395933372,0.5725,0.8821,"No"
"Raft Island Park","Salmon Bay, Commodore Park",0.56632700494703,0.5712,0.8821,"No"
"South of Skunk Island","West Bay Park",0.562407786919715,0.5738,0.8821,"No"
"Aiston Preserve","South of Skunk Island",-0.560448177906057,0.5752,0.8822,"No"
"Madrona Pont","Suquamish Stormwater Outfall",-0.5584885688924,0.5765,0.8822,"No"
"Penn Cove Reference","Reach Island",0.556528959878742,0.5778,0.8823,"No"
"Brackenwood Lane","Eld Inlet",0.552609741851427,0.5805,0.8824,"No"
"Maple Hollow Park","Raft Island Park",0.564367395933372,0.5725,0.8826,"No"
"Commencement Bay, Dick Gilmur Launch","South of Skunk Island",0.56632700494703,0.5712,0.8826,"No"
"Eld Inlet","Port Angeles Yacht Club",-0.565282951953228,0.5719,0.8827,"No"
"Squaxin Island","Williams Olson Park",0.560448177906057,0.5752,0.8827,"No"
"Kitsap St Boat Launch","South of Skunk Island",-0.556528959878742,0.5778,0.8828,"No"
"Arroyo Beach","Broad Spit",-0.557411923508309,0.5772,0.8829,"No"
"Blair Waterway Two","Locust Beach",-0.552609741851427,0.5805,0.8829,"No"
"Broad Spit","West Bay Park",0.56632700494703,0.5712,0.8831,"No"
"Suquamish Stormwater Outfall","Williams Olson Park",-0.564367395933372,0.5725,0.8831,"No"
"Chuckanut, Clark's Point","Locust Beach",0.554569350865085,0.5792,0.8833,"No"
"Penn Cove Reference","Tulalip Reservation",0.556528959878742,0.5778,0.8833,"No"
"Chuckanut, Clark's Point","Purdy, Burley Lagoon",0.552609741851427,0.5805,0.8834,"No"
"Blair Waterway Two","Purdy, Burley Lagoon",-0.554569350865085,0.5792,0.8838,"No"
"Salmon Beach","Silverdale, Dyes Inlet",-0.552609741851427,0.5805,0.8839,"No"
"Arroyo Beach","South of Skunk Island",-0.553118635265627,0.5802,0.8839,"No"
"Friday Harbor","Three Tree Point",-0.553583284052143,0.5799,0.8839,"No"
"Kitsap St Boat Launch","Penrose Point State Park",0.546730914810455,0.5846,0.886,"No"
"Chambers Bay Park","Locust Beach",-0.542811696783139,0.5873,0.8861,"No"
"Maristone Island","Purdy, Burley Lagoon",0.54238541465892,0.5876,0.8861,"No"
"Minter Bay","South of Skunk Island",0.546730914810455,0.5846,0.8865,"No"
"Broad Spit","Minter Bay",-0.542811696783139,0.5873,0.8866,"No"
"Locust Beach","Maristone Island",-0.544532058780261,0.5861,0.8868,"No"
"Maristone Island","Tulalip Bay",-0.547204808385436,0.5842,0.887,"No"
"Rich Passage","Williams Olson Park",0.546730914810455,0.5846,0.887,"No"
"Brackenwood Lane","Oak Bay County Park",-0.542811696783139,0.5873,0.8871,"No"
"Chambers Bay Park","Purdy, Burley Lagoon",-0.544771305796797,0.5859,0.8871,"No"
"Penrose Point State Park","West Bay Park",-0.540852087769482,0.5886,0.8872,"No"
"Skiff Point","Tulalip Bay",-0.540238770537579,0.589,0.8873,"No"
"Aiston Preserve","Penrose Point State Park",0.542811696783139,0.5873,0.8876,"No"
"Locust Beach","Rocky Point",-0.544771305796797,0.5859,0.8876,"No"
"Chimacum Creek delta","Eld Inlet",-0.538892478755824,0.59,0.8877,"No"
"Hood Canal Holly","Maristone Island",0.537604724027797,0.5908,0.8881,"No"
"Purdy, Burley Lagoon","Rocky Point",-0.542811696783139,0.5873,0.8881,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Dexters",0.538892478755824,0.59,0.8882,"No"
"Elliott Bay, Harbor Island, Pier 17","Penn Cove Reference",0.536932869742167,0.5913,0.8883,"No"
"Smith Cove, Terminal 91","Thea Foss Waterway",0.537884653608874,0.5907,0.8883,"No"
"Maristone Island","Salmon Bay, Commodore Park",-0.530936646011766,0.5955,0.8891,"No"
"Broad Spit","Suquamish Stormwater Outfall",0.534973260728509,0.5927,0.8893,"No"
"Aiston Preserve","Discovery Bay",-0.531054042701194,0.5954,0.8894,"No"
"Kitsap St Boat Launch","Madrona Pont",0.533013651714852,0.594,0.8894,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Discovery Bay",0.529094433687537,0.5967,0.8895,"No"
"Kingston Marina","Suquamish Stormwater Outfall",-0.534973260728509,0.5927,0.8898,"No"
"Manchester, Stormwater Outfall","Salmon Beach",0.533013651714852,0.594,0.8899,"No"
"Salmon Bay, Commodore Park","Skiff Point",0.531054042701194,0.5954,0.8899,"No"
"Filucy Bay","Thea Foss Waterway",0.529622216533469,0.5964,0.8899,"No"
"Aiston Preserve","Madrona Pont",0.529094433687537,0.5967,0.89,"No"
"Discovery Bay","Kitsap St Boat Launch",0.527134824673879,0.5981,0.8901,"No"
"Hood Canal Holly","Skiff Point",0.531652194052213,0.595,0.8903,"No"
"South of Skunk Island","Suquamish Stormwater Outfall",0.531054042701194,0.5954,0.8904,"No"
"Discovery Bay","West Bay Park",0.533013651714852,0.594,0.8904,"No"
"Elliott Bay, Harbor Island, Pier 17","Three Tree Point",-0.527134824673879,0.5981,0.8906,"No"
"Commencement Bay, Dick Gilmur Launch","Williams Olson Park",0.533013651714852,0.594,0.8909,"No"
"Madrona Pont","West Bay Park",-0.527134824673879,0.5981,0.891,"No"
"Minter Bay","N Avenue Park",-0.523215606646564,0.6008,0.8931,"No"
"Purdy, Dexters","West Bay Park",0.523215606646564,0.6008,0.8936,"No"
"Arroyo Beach","Discovery Bay",-0.520918973445506,0.6024,0.8945,"No"
"Aiston Preserve","Purdy, Dexters",-0.521255997632907,0.6022,0.8947,"No"
"Port Angeles Yacht Club","Rocky Point",0.520203425405059,0.6029,0.8948,"No"
"Browns Point Lighthouse","Commencement Bay, Milwaukee Waterway",0.517228560920361,0.605,0.8949,"No"
"Squaxin Island","Thea Foss Waterway",0.517228560920361,0.605,0.8954,"No"
"Elliot Bay Myrtle Edwards","Manchester, Stormwater Outfall",0.518467926481671,0.6041,0.8956,"No"
"Blair Waterway Two","Chimacum Creek delta",-0.517336779605591,0.6049,0.8958,"No"
"Friday Harbor","Salmon Beach",0.518467926481671,0.6041,0.8961,"No"
"Kitsap St Boat Launch","Purdy, Dexters",-0.517336779605591,0.6049,0.8963,"No"
"Maple Hollow Park","Oak Bay County Park",0.513417561578276,0.6077,0.8979,"No"
"Minter Bay","Williams Olson Park",0.513417561578276,0.6077,0.8984,"No"
"Chuckanut, Clark's Point","Port Angeles Yacht Club",-0.509470204798352,0.6104,0.899,"No"
"Brackenwood Lane","Rocky Point",0.511457952564619,0.609,0.8994,"No"
"Browns Point Lighthouse","Edmonds Ferry",-0.509498343550961,0.6104,0.8995,"No"
"Kingston Marina","Kitsap St Boat Launch",-0.509498343550961,0.6104,0.8999,"No"
"Brackenwood Lane","Chuckanut, Clark's Point",0.501659907496331,0.6159,0.9002,"No"
"Everett Harbor","Maristone Island",0.507323560677011,0.6119,0.9002,"No"
"Arroyo Beach","Purdy, Dexters",-0.510185752838799,0.6099,0.9002,"No"
"Everett Harbor","Skiff Point",0.509498343550961,0.6104,0.9004,"No"
"Chambers Bay Park","Chimacum Creek delta",-0.507538734537304,0.6118,0.9005,"No"
"Eld Inlet","Purdy, Burley Lagoon",0.501659907496331,0.6159,0.9007,"No"
"Eld Inlet","Jamestown",-0.505176916555669,0.6134,0.901,"No"
"Aiston Preserve","Kingston Marina",0.505579125523646,0.6132,0.901,"No"
"Rich Passage","Thea Foss Waterway",0.502769296038402,0.6151,0.901,"No"
"Eld Inlet","Locust Beach",0.503619516509989,0.6145,0.9011,"No"
"Aiston Preserve","Chuckanut, Clark's Point",-0.499700298482674,0.6173,0.9012,"No"
"Donkey Creek Delta","Maristone Island",0.503030272434328,0.6149,0.9012,"No"
"Discovery Bay","Suquamish Stormwater Outfall",0.501659907496331,0.6159,0.9012,"No"
"Donkey Creek Delta","Skiff Point",0.505579125523646,0.6132,0.9015,"No"
"Commencement Bay, Dick Gilmur Launch","N Avenue Park",-0.503619516509989,0.6145,0.9016,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","South of Skunk Island",0.499700298482674,0.6173,0.9017,"No"
"Chuckanut, Clark's Point","West Bay Park",0.501659907496331,0.6159,0.9017,"No"
"Kingston Marina","West Bay Park",-0.503619516509989,0.6145,0.9021,"No"
"Elliot Bay Myrtle Edwards","Silverdale, Dyes Inlet",0.497811833793159,0.6186,0.9027,"No"
"Penrose Point State Park","Purdy, Burley Lagoon",-0.489902253414386,0.6242,0.9035,"No"
"Broad Spit","Cherry Point Aquatic Reserve, Conoco Phillips",-0.495781080455358,0.62,0.9038,"No"
"Blair Waterway","Penn Cove Reference",0.491861862428043,0.6228,0.9039,"No"
"N Avenue Park","Rich Passage",0.489902253414386,0.6242,0.904,"No"
"Chuckanut, Clark's Point","Kitsap St Boat Launch",0.495781080455358,0.62,0.9043,"No"
"Port Angeles Yacht Club","Purdy, Dexters",0.485857119463597,0.6271,0.9043,"No"
"Edmonds Marina","Penn Cove Reference",0.491861862428043,0.6228,0.9044,"No"
"Aiston Preserve","Rocky Point",-0.489902253414386,0.6242,0.9045,"No"
"Locust Beach","Penrose Point State Park",0.487942644400728,0.6256,0.9046,"No"
"Kitsap St Boat Launch","Rocky Point",-0.485983035387071,0.627,0.9046,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Oak Bay County Park",-0.484023426373413,0.6284,0.9047,"No"
"Commencement Bay, Dick Gilmur Launch","Thea Foss Waterway",0.488310031156443,0.6253,0.9047,"No"
"Elliot Bay Myrtle Edwards","Tulalip Bay",0.483600474748271,0.6287,0.9047,"No"
"Kopachuck State Park","Penn Cove Reference",0.493821471441701,0.6214,0.9048,"No"
"Brackenwood Lane","Raft Island Park",-0.491861862428043,0.6228,0.9049,"No"
"Arroyo Beach","Chuckanut, Clark's Point",-0.486572667504044,0.6266,0.905,"No"
"Elliott Bay, Harbor Island, Pier 17","Salmon Beach",0.489902253414386,0.6242,0.905,"No"
"Chimacum Creek delta","Skiff Point",-0.485983035387071,0.627,0.9051,"No"
"Maristone Island","Miller Creek",-0.49015040770628,0.624,0.9052,"No"
"Manchester, Stormwater Outfall","Three Tree Point",-0.484023426373413,0.6284,0.9052,"No"
"Aiston Preserve","Maristone Island",-0.484426023382703,0.6281,0.9053,"No"
"Miller Creek","Skiff Point",0.493821471441701,0.6214,0.9053,"No"
"Purdy, Dexters","Suquamish Stormwater Outfall",0.491861862428043,0.6228,0.9054,"No"
"Elliot Bay Myrtle Edwards","Hood Canal Holly",0.492753796036881,0.6222,0.9055,"No"
"Eld Inlet","Tulalip Bay",-0.482279379261362,0.6296,0.9055,"No"
"Maristone Island","West Bay Park",0.486572667504044,0.6266,0.9055,"No"
"Rocky Point","West Bay Park",0.491861862428043,0.6228,0.9059,"No"
"Brackenwood Lane","Purdy, Dexters",0.480104208346098,0.6312,0.9068,"No"
"Kitsap St Boat Launch","Maristone Island",-0.48013273514002,0.6311,0.9072,"No"
"Arroyo Beach","Maristone Island",-0.473604161643535,0.6358,0.9076,"No"
"Arroyo Beach","Des Moines Marina",0.472977254735549,0.6362,0.9078,"No"
"Arroyo Beach","Rocky Point",-0.475839446897337,0.6342,0.9078,"No"
"Eld Inlet","Salmon Bay, Commodore Park",-0.478144599332441,0.6325,0.9078,"No"
"Madrona Pont","Purdy, Burley Lagoon",-0.476184990318783,0.6339,0.9079,"No"
"Eld Inlet","Hood Canal Holly",-0.473692802775996,0.6357,0.908,"No"
"Locust Beach","Madrona Pont",0.474225381305125,0.6353,0.908,"No"
"Discovery Bay","Port Angeles Yacht Club",-0.47512389885689,0.6347,0.908,"No"
"North Camano","Suquamish Stormwater Outfall",-0.478144599332441,0.6325,0.9083,"No"
"N Avenue Park","Seattle Aquarium, Pier 59",-0.476184990318783,0.6339,0.9084,"No"
"Cap Sante","Skiff Point",0.474225381305125,0.6353,0.9084,"No"
"Commencement Bay, Milwaukee Waterway","Elliot Bay Myrtle Edwards",0.476741903267922,0.6335,0.9088,"No"
"N Avenue Park","Squaxin Island",0.476184990318783,0.6339,0.9089,"No"
"Brackenwood Lane","Discovery Bay",0.47030616327781,0.6381,0.9096,"No"
"Chuckanut, Clark's Point","Suquamish Stormwater Outfall",0.47030616327781,0.6381,0.91,"No"
"Cap Sante","Maristone Island",0.468683966492866,0.6393,0.9107,"No"
"Minter Bay","Thea Foss Waterway",0.46765393846793,0.64,0.9113,"No"
"Meyer's Point, Henderson Inlet","Raft Island Park",0.466386945250495,0.6409,0.9116,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Williams Olson Park",0.466386945250495,0.6409,0.9121,"No"
"Filucy Bay","N Avenue Park",-0.464427336236838,0.6423,0.9127,"No"
