"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Elliot Bay Myrtle Edwards","South of Skunk Island",-0.804420959024429,0.4212,0.6996,"No","a","a"
"Raft Island Park","Seattle Aquarium, Pier 59",0.803512323203861,0.4217,0.7,"No","a","a"
"Brackenwood Lane","Broad Spit ",-0.801552537049705,0.4228,0.7006,"No","a","a"
"Elliot Bay Myrtle Edwards","Kitsap St Boat Launch",-0.802355163033098,0.4223,0.7007,"No","a","a"
"Seattle Aquarium, Pier 59","Tulalip Reservation",0.801552537049705,0.4228,0.7011,"No","a","a"
"Miller Creek","Rich Passage",-0.797632964741394,0.4251,0.704,"No","a","a"
"Donkey Creek Delta","Miller Creek",0.795673178587238,0.4262,0.705,"No","a","a"
"Hood Canal Holly","Penn Cove Reference",-0.793614509819869,0.4274,0.7052,"No","a","a"
"Edmonds Marina","Squaxin Island",0.795673178587238,0.4262,0.7054,"No","a","a"
"Jamestown","Tulalip Reservation",0.792898897096857,0.4278,0.7055,"No","a","a"
"Locust Beach","Maple Hollow Park",0.793713392433082,0.4274,0.7056,"No","a","a"
"Maristone Island","Miller Creek",0.79433012254288,0.427,0.7058,"No","a","a"
"Eagle Harbor Dr","Port Angeles Yacht Club",0.791467671650834,0.4287,0.706,"No","a","a"
"Seattle Aquarium, Pier 59","Williams Olson Park",0.793713392433082,0.4274,0.706,"No","a","a"
"Kitsap St Boat Launch","Three Tree Point",-0.791753606278927,0.4285,0.7062,"No","a","a"
"Blair Waterway","Miller Creek",0.789793820124771,0.4296,0.7067,"No","a","a"
"South of Skunk Island","Three Tree Point",-0.789793820124771,0.4296,0.7072,"No","a","a"
"Discovery Bay","Miller Creek",-0.787834033970615,0.4308,0.7078,"No","a","a"
"Arroyo Beach","Williams Olson Park",-0.787173995312765,0.4312,0.708,"No","a","a"
"Lions Park","Miller Creek",-0.787834033970615,0.4308,0.7082,"No","a","a"
"Commencement Bay Skookum","Salmon Beach",-0.785874247816459,0.4319,0.7084,"No","a","a"
"Brackenwood Lane","Kopachuck State Park",0.783914461662303,0.4331,0.7085,"No","a","a"
"Edmonds Ferry","Hood Canal Holly",0.78502715714373,0.4324,0.7087,"No","a","a"
"Edmonds Marina","Salmon Beach",0.785874247816459,0.4319,0.7088,"No","a","a"
"Brackenwood Lane","South of Skunk Island",-0.783914461662303,0.4331,0.709,"No","a","a"
"Jamestown","Williams Olson Park",0.784311544420718,0.4329,0.709,"No","a","a"
"Brackenwood Lane","Kitsap St Boat Launch",-0.781954675508148,0.4342,0.7095,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Shilshole Bay",-0.781954675508148,0.4342,0.71,"No","a","a"
"Arroyo Beach","Tulalip Reservation",-0.778586642636625,0.4362,0.7124,"No","a","a"
"Browns Point Lighthouse","Eastsound, Fishing Bay",0.77607531704568,0.4377,0.7126,"No","a","a"
"N Avenue Park","Penrose Point State Park",0.77607531704568,0.4377,0.7131,"No","a","a"
"Commencement Bay Skookum","Squaxin Island",-0.77607531704568,0.4377,0.7135,"No","a","a"
"Eagle Harbor Dr","West Bay Park",0.77607531704568,0.4377,0.7139,"No","a","a"
"Meyer's Point, Henderson Inlet","Port Angeles Yacht Club",0.77643980446759,0.4375,0.714,"No","a","a"
"N Avenue Park","Purdy, Dexters",0.774115530891525,0.4389,0.7141,"No","a","a"
"Broad Spit ","Three Tree Point",-0.772155744737369,0.44,0.7155,"No","a","a"
"Eagle Harbor Dr","Oak Bay County Park",0.770195958583213,0.4412,0.717,"No","a","a"
"Friday Harbor","Seattle Aquarium, Pier 59",-0.768062949576997,0.4424,0.7178,"No","a","a"
"Eastsound, Fishing Bay","Mukilteo",-0.768236172429057,0.4423,0.718,"No","a","a"
"Penrose Point State Park","Purdy, Burley Lagoon",-0.768236172429057,0.4423,0.7184,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Locust Beach",-0.766276386274902,0.4435,0.7186,"No","a","a"
"Purdy, Burley Lagoon","Purdy, Dexters",0.766276386274902,0.4435,0.719,"No","a","a"
"Filucy Bay","Gig Harbor Boat Launch",0.76235681396659,0.4458,0.7211,"No","a","a"
"Cap Sante","Seattle Aquarium, Pier 59",-0.76235681396659,0.4458,0.7215,"No","a","a"
"Meyer's Point, Henderson Inlet","West Bay Park",0.76235681396659,0.4458,0.722,"No","a","a"
"Friday Harbor","Jamestown",-0.760099481283088,0.4472,0.7224,"No","a","a"
"North Camano","Salmon Bay, Commodore Park",-0.760397027812434,0.447,0.7226,"No","a","a"
"Everett Harbor","Kopachuck State Park",-0.758437241658279,0.4482,0.7227,"No","a","a"
"Edmonds Marina","Rich Passage",-0.758437241658279,0.4482,0.7232,"No","a","a"
"Donkey Creek Delta","Edmonds Marina",0.756477455504123,0.4494,0.7233,"No","a","a"
"Salmon Bay, Commodore Park","Smith Cove, Terminal 91",0.758437241658279,0.4482,0.7236,"No","a","a"
"Manchester, Stormwater Outfall","Tulalip Bay",0.755687035500254,0.4498,0.7237,"No","a","a"
"Blair Waterway","Edmonds Marina",0.750598097041656,0.4529,0.7238,"No","a","a"
"Meyer's Point, Henderson Inlet","Oak Bay County Park",0.756477455504123,0.4494,0.7238,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Miller Creek",0.754517669349967,0.4505,0.7239,"No","a","a"
"Cap Sante","Jamestown",-0.749962133716161,0.4533,0.724,"No","a","a"
"Miller Creek","Squaxin Island",0.756477455504123,0.4494,0.7242,"No","a","a"
"Aiston Preserve","Penrose Point State Park",0.754517669349967,0.4505,0.7243,"No","a","a"
"Maple Hollow Park","Three Tree Point",-0.750598097041656,0.4529,0.7243,"No","a","a"
"Discovery Bay","Elliot Bay Myrtle Edwards",-0.75112342244808,0.4526,0.7246,"No","a","a"
"Penn Cove Reference","Tulalip Reservation",0.750598097041656,0.4529,0.7247,"No","a","a"
"Aiston Preserve","Purdy, Dexters",0.752557883195811,0.4517,0.7249,"No","a","a"
"Elliot Bay Myrtle Edwards","Lions Park",0.75112342244808,0.4526,0.725,"No","a","a"
"Edmonds Marina","Maristone Island",-0.751393359162184,0.4524,0.7252,"No","a","a"
"Kopachuck State Park","Suquamish Stormwater Outfall",0.752557883195811,0.4517,0.7254,"No","a","a"
"Miller Creek","Tulalip Bay",-0.751393359162184,0.4524,0.7256,"No","a","a"
"Kopachuck State Park","N Avenue Park",-0.746678524733344,0.4553,0.7263,"No","a","a"
"Miller Creek","Salmon Beach",0.746678524733344,0.4553,0.7267,"No","a","a"
"Commencement Bay Skookum","Discovery Bay",-0.744718738579188,0.4564,0.7273,"No","a","a"
"Chuckanut, Clark's Point","Commencement Bay, Dick Gilmur Launch",-0.742758952425033,0.4576,0.7275,"No","a","a"
"Commencement Bay Skookum","Lions Park",-0.744718738579188,0.4564,0.7278,"No","a","a"
"Gig Harbor Boat Launch","Suquamish Stormwater Outfall",-0.742758952425033,0.4576,0.7279,"No","a","a"
"Edmonds Ferry","Tulalip Reservation",0.742758952425033,0.4576,0.7284,"No","a","a"
"Penn Cove Reference","Williams Olson Park",0.742758952425033,0.4576,0.7288,"No","a","a"
"Eastsound, Fishing Bay","Reach Island",0.740799166270877,0.4588,0.729,"No","a","a"
"Eagle Harbor Dr","Hood Canal Holly",0.739943555593999,0.4593,0.7294,"No","a","a"
"Kopachuck State Park","Purdy, Burley Lagoon",-0.738839380116721,0.46,0.73,"No","a","a"
"Everett Harbor","Gig Harbor Boat Launch",0.736879593962565,0.4612,0.7306,"No","a","a"
"Eastsound, Fishing Bay","Silverdale, Dyes Inlet",-0.736879593962565,0.4612,0.731,"No","a","a"
"Everett Harbor","Thea Foss Waterway",-0.737076009707027,0.4611,0.7313,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Raft Island Park",-0.73491980780841,0.4624,0.7316,"No","a","a"
"Edmonds Ferry","Williams Olson Park",0.73491980780841,0.4624,0.7321,"No","a","a"
"Filucy Bay","Kopachuck State Park",-0.732960021654254,0.4636,0.7331,"No","a","a"
"Suquamish Stormwater Outfall","Thea Foss Waterway",-0.730878621733033,0.4649,0.7338,"No","a","a"
"Blair Waterway","Locust Beach",-0.731000235500098,0.4648,0.7341,"No","a","a"
"Everett Harbor","Purdy, Dexters",-0.731000235500098,0.4648,0.7346,"No","a","a"
"Chambers Bay Park","Filucy Bay",-0.729040449345942,0.466,0.7347,"No","a","a"
"Everett Harbor","Penrose Point State Park",-0.729040449345942,0.466,0.7352,"No","a","a"
"Hood Canal Holly","Meyer's Point, Henderson Inlet",-0.724915688410755,0.4685,0.7357,"No","a","a"
"Locust Beach","Rich Passage",0.723161090883475,0.4696,0.7357,"No","a","a"
"Jamestown","Salmon Bay, Commodore Park",-0.72706252657979,0.4672,0.7358,"No","a","a"
"Aiston Preserve","Kopachuck State Park",0.725120877037631,0.4684,0.7359,"No","a","a"
"Point Defiance Ferry","Smith Cove, Terminal 91",0.723161090883475,0.4696,0.7361,"No","a","a"
"Maple Hollow Park","Miller Creek",0.727080663191787,0.4672,0.7362,"No","a","a"
"Donkey Creek Delta","Locust Beach",-0.725120877037631,0.4684,0.7364,"No","a","a"
"Penrose Point State Park","Suquamish Stormwater Outfall",0.723161090883475,0.4696,0.7365,"No","a","a"
"North Camano","Point Defiance Ferry",-0.725120877037631,0.4684,0.7368,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Three Tree Point",-0.723161090883475,0.4696,0.737,"No","a","a"
"Eld Inlet","North Camano",0.721201304729319,0.4708,0.7372,"No","a","a"
"Purdy, Dexters","Suquamish Stormwater Outfall",0.725120877037631,0.4684,0.7372,"No","a","a"
"Kingston Marina","Reach Island",-0.719241518575163,0.472,0.7382,"No","a","a"
"Eld Inlet","Smith Cove, Terminal 91",0.719241518575163,0.472,0.7386,"No","a","a"
"North Camano","Rocky Point",-0.717281732421008,0.4732,0.7388,"No","a","a"
"Elliot Bay Myrtle Edwards","Squaxin Island",0.718070686586778,0.4727,0.7389,"No","a","a"
"Edmonds Marina","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.715321946266852,0.4744,0.739,"No","a","a"
"Rich Passage","Silverdale, Dyes Inlet",0.717281732421008,0.4732,0.7392,"No","a","a"
"Chuckanut, Clark's Point","Commencement Bay, Milwaukee Waterway",0.713525935405849,0.4755,0.7394,"No","a","a"
"Donkey Creek Delta","Silverdale, Dyes Inlet",0.715321946266852,0.4744,0.7394,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Everett Harbor",0.713939094604116,0.4753,0.7395,"No","a","a"
"Friday Harbor","Penn Cove Reference",-0.714352253802382,0.475,0.7395,"No","a","a"
"Manchester, Stormwater Outfall","Maristone Island",0.712750272119558,0.476,0.7397,"No","a","a"
"Arroyo Beach","Madrona Pont",0.709172208504499,0.4782,0.7398,"No","a","a"
"Cap Sante","Penn Cove Reference",-0.71140237395854,0.4768,0.7398,"No","a","a"
"Rocky Point","Smith Cove, Terminal 91",0.715321946266852,0.4744,0.7398,"No","a","a"
"Elliot Bay Myrtle Edwards","Salmon Beach",0.707741706630121,0.4791,0.7399,"No","a","a"
"Blair Waterway","Silverdale, Dyes Inlet",0.709442587804385,0.478,0.7399,"No","a","a"
"Arroyo Beach","Cherry Point Aquatic Reserve, Conoco Phillips",0.715612723011604,0.4742,0.74,"No","a","a"
"Port Angeles Yacht Club","Smith Cove, Terminal 91",-0.712034659396546,0.4764,0.74,"No","a","a"
"Edmonds Marina","Tulalip Bay",-0.708456595781488,0.4787,0.74,"No","a","a"
"Arroyo Beach","Oak Bay County Park",-0.703447306720407,0.4818,0.7402,"No","a","a"
"Aiston Preserve","Skiff Point",-0.71140237395854,0.4768,0.7402,"No","a","a"
"Broad Spit ","Miller Creek",0.705523015496073,0.4805,0.7403,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Suquamish Stormwater Outfall",0.707741706630122,0.4791,0.7403,"No","a","a"
"North Camano","Port Angeles Yacht Club",0.709887821227511,0.4778,0.7404,"No","a","a"
"Chambers Bay Park","Suquamish Stormwater Outfall",-0.709442587804385,0.478,0.7404,"No","a","a"
"Cap Sante","Edmonds Ferry",-0.703563229341917,0.4817,0.7405,"No","a","a"
"Filucy Bay","Thea Foss Waterway",-0.710220661819719,0.4776,0.7405,"No","a","a"
"Edmonds Ferry","Friday Harbor",0.706089069837056,0.4801,0.7406,"No","a","a"
"Filucy Bay","Purdy, Dexters",-0.705523015496073,0.4805,0.7407,"No","a","a"
"Maristone Island","Silverdale, Dyes Inlet",0.706309757612453,0.48,0.7408,"No","a","a"
"Chambers Bay Park","Everett Harbor",-0.703563229341917,0.4817,0.7409,"No","a","a"
"Eagle Harbor Dr","Tulalip Reservation",0.701603443187762,0.4829,0.7411,"No","a","a"
"Filucy Bay","Penrose Point State Park",-0.703563229341917,0.4817,0.7414,"No","a","a"
"North Camano","West Bay Park",0.701603443187762,0.4829,0.7415,"No","a","a"
"Smith Cove, Terminal 91","West Bay Park",0.703563229341917,0.4817,0.7418,"No","a","a"
"Meyer's Point, Henderson Inlet","Salmon Bay, Commodore Park",-0.699643657033606,0.4841,0.7426,"No","a","a"
"Purdy, Burley Lagoon","Skiff Point",-0.69768387087945,0.4854,0.7436,"No","a","a"
"Eastsound, Fishing Bay","Edmonds Marina",-0.695724084725294,0.4866,0.7438,"No","a","a"
"Arroyo Beach","West Bay Park",-0.697006792213302,0.4858,0.7438,"No","a","a"
"Oak Bay County Park","Smith Cove, Terminal 91",-0.69768387087945,0.4854,0.744,"No","a","a"
"North Camano","Oak Bay County Park",0.695724084725294,0.4866,0.7442,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Friday Harbor",-0.695895751854359,0.4865,0.7445,"No","a","a"
"Eagle Harbor Dr","Williams Olson Park",0.693764298571139,0.4878,0.7453,"No","a","a"
"Brackenwood Lane","Discovery Bay",0.691804512416983,0.4891,0.7463,"No","a","a"
"Edmonds Marina","Maple Hollow Park",-0.687884940108671,0.4915,0.7463,"No","a","a"
"Kitsap St Boat Launch","Miller Creek",0.685925153954516,0.4928,0.7465,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Filucy Bay",0.687083746716808,0.492,0.7466,"No","a","a"
"Brackenwood Lane","Lions Park",0.691804512416983,0.4891,0.7467,"No","a","a"
"Manchester, Stormwater Outfall","South of Skunk Island",0.687884940108671,0.4915,0.7467,"No","a","a"
"Kitsap St Boat Launch","Manchester, Stormwater Outfall",-0.689844726262827,0.4903,0.7469,"No","a","a"
"Mukilteo","Rich Passage",-0.685925153954516,0.4928,0.7469,"No","a","a"
"Donkey Creek Delta","Mukilteo",0.68396536780036,0.494,0.7471,"No","a","a"
"Miller Creek","South of Skunk Island",-0.687884940108671,0.4915,0.7471,"No","a","a"
"Chuckanut, Clark's Point","Thea Foss Waterway",0.690389020302938,0.4899,0.7472,"No","a","a"
"Eagle Harbor Dr","Salmon Bay, Commodore Park",-0.685925153954516,0.4928,0.7473,"No","a","a"
"N Avenue Park","Skiff Point",-0.689844726262827,0.4903,0.7473,"No","a","a"
"Shilshole Bay","Skiff Point",0.68396536780036,0.494,0.7475,"No","a","a"
"Blair Waterway","Three Tree Point",-0.687884940108671,0.4915,0.7475,"No","a","a"
"Eld Inlet","Jamestown",0.684125763199094,0.4939,0.7478,"No","a","a"
"Jamestown","Point Defiance Ferry",-0.688419439537163,0.4912,0.7479,"No","a","a"
"Meyer's Point, Henderson Inlet","Tulalip Reservation",0.687884940108671,0.4915,0.7479,"No","a","a"
"Donkey Creek Delta","Three Tree Point",-0.682005581646204,0.4952,0.7485,"No","a","a"
"Jamestown","Rocky Point",-0.679832086861024,0.4966,0.7494,"No","a","a"
"Rich Passage","Three Tree Point",-0.680045795492048,0.4965,0.7496,"No","a","a"
"Meyer's Point, Henderson Inlet","Williams Olson Park",0.680045795492048,0.4965,0.75,"No","a","a"
"Blair Waterway","Mukilteo",0.678086009337893,0.4977,0.7502,"No","a","a"
"Browns Point Lighthouse","Rich Passage",-0.678086009337893,0.4977,0.7506,"No","a","a"
"Browns Point Lighthouse","Donkey Creek Delta",-0.676126223183737,0.499,0.7516,"No","a","a"
"Chuckanut, Clark's Point","Seattle Aquarium, Pier 59",-0.674166437029581,0.5002,0.7527,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Silverdale, Dyes Inlet",0.674166437029581,0.5002,0.7531,"No","a","a"
"Blair Waterway","Browns Point Lighthouse",0.67024686472127,0.5027,0.7539,"No","a","a"
"Maristone Island","Mukilteo",0.671960346907896,0.5016,0.7539,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Hood Canal Holly",-0.672219653659832,0.5014,0.7541,"No","a","a"
"Friday Harbor","Thea Foss Waterway",0.67135534750685,0.502,0.7541,"No","a","a"
"Broad Spit ","Manchester, Stormwater Outfall",-0.67024686472127,0.5027,0.7543,"No","a","a"
"Blair Waterway Two","Reach Island",-0.67024686472127,0.5027,0.7547,"No","a","a"
"Elliot Bay Myrtle Edwards","Skiff Point",-0.666012627605228,0.5054,0.7571,"No","a","a"
"Broad Spit ","Edmonds Marina",0.666327292412958,0.5052,0.7572,"No","a","a"
"Meyer's Point, Henderson Inlet","Point Defiance Ferry",-0.664367506258802,0.5065,0.7583,"No","a","a"
"Browns Point Lighthouse","Maristone Island",-0.663372994231757,0.5071,0.7584,"No","a","a"
"Cap Sante","Eagle Harbor Dr",-0.662407720104646,0.5077,0.7585,"No","a","a"
"Eagle Harbor Dr","Friday Harbor",0.662707354019098,0.5075,0.7586,"No","a","a"
"Silverdale, Dyes Inlet","Tulalip Bay",-0.663372994231757,0.5071,0.7588,"No","a","a"
"Eld Inlet","Meyer's Point, Henderson Inlet",0.660447933950491,0.509,0.7591,"No","a","a"
"Brackenwood Lane","Squaxin Island",0.660447933950491,0.509,0.7595,"No","a","a"
"Hood Canal Holly","Smith Cove, Terminal 91",-0.660510543339711,0.5089,0.7599,"No","a","a"
"Hood Canal Holly","North Camano",-0.658363705170676,0.5103,0.7607,"No","a","a"
"Eastsound, Fishing Bay","Miller Creek",-0.656528361642179,0.5115,0.7616,"No","a","a"
"Meyer's Point, Henderson Inlet","Rocky Point",-0.656528361642179,0.5115,0.762,"No","a","a"
"Discovery Bay","N Avenue Park",-0.654568575488023,0.5127,0.7626,"No","a","a"
"Lions Park","N Avenue Park",-0.654568575488023,0.5127,0.763,"No","a","a"
"Commencement Bay Skookum","Kopachuck State Park",-0.652608789333868,0.514,0.7632,"No","a","a"
"Chuckanut, Clark's Point","Jamestown",-0.653354416109594,0.5135,0.7634,"No","a","a"
"Hood Canal Holly","Thea Foss Waterway",0.646588037269716,0.5179,0.7636,"No","a","a"
"Brackenwood Lane","Skiff Point",-0.652608789333868,0.514,0.7637,"No","a","a"
"Eagle Harbor Dr","Eld Inlet",-0.6467294308714,0.5178,0.7638,"No","a","a"
"Eagle Harbor Dr","Point Defiance Ferry",-0.650649003179712,0.5153,0.7639,"No","a","a"
"Edmonds Marina","Kitsap St Boat Launch",-0.6467294308714,0.5178,0.7643,"No","a","a"
"Brackenwood Lane","Salmon Beach",0.650649003179712,0.5153,0.7643,"No","a","a"
"Manchester, Stormwater Outfall","Maple Hollow Park",0.648689217025556,0.5165,0.7645,"No","a","a"
"Friday Harbor","Meyer's Point, Henderson Inlet",-0.648246782079778,0.5168,0.7645,"No","a","a"
"Discovery Bay","Purdy, Burley Lagoon",-0.6467294308714,0.5178,0.7647,"No","a","a"
"Reach Island","Salmon Beach",-0.650649003179712,0.5153,0.7647,"No","a","a"
"Cap Sante","Meyer's Point, Henderson Inlet",-0.648689217025556,0.5165,0.7649,"No","a","a"
"Edmonds Ferry","Salmon Bay, Commodore Park",-0.644769644717245,0.5191,0.7649,"No","a","a"
"Lions Park","Purdy, Burley Lagoon",-0.6467294308714,0.5178,0.7651,"No","a","a"
"Edmonds Marina","South of Skunk Island",-0.648689217025556,0.5165,0.7653,"No","a","a"
"Maple Hollow Park","Silverdale, Dyes Inlet",0.6467294308714,0.5178,0.7655,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Mukilteo",0.642809858563089,0.5203,0.7659,"No","a","a"
"Eagle Harbor Dr","Rocky Point",-0.642809858563089,0.5203,0.7663,"No","a","a"
"Reach Island","Squaxin Island",-0.640850072408933,0.5216,0.7674,"No","a","a"
"Minter Bay","Reach Island",-0.638890286254777,0.5229,0.7688,"No","a","a"
"Penn Cove Reference","Salmon Bay, Commodore Park",-0.636930500100622,0.5242,0.7699,"No","a","a"
"Raft Island Park","Skiff Point",0.636930500100622,0.5242,0.7703,"No","a","a"
"Browns Point Lighthouse","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.634970713946466,0.5254,0.7713,"No","a","a"
"Aiston Preserve","Discovery Bay",0.63301092779231,0.5267,0.7724,"No","a","a"
"Aiston Preserve","Lions Park",0.63301092779231,0.5267,0.7728,"No","a","a"
"Mukilteo","Tulalip Bay",-0.6290235835272,0.5293,0.7753,"No","a","a"
"Smith Cove, Terminal 91","Tulalip Reservation",0.629091355483999,0.5293,0.7757,"No","a","a"
"North Camano","Tulalip Reservation",0.627131569329843,0.5306,0.7767,"No","a","a"
"Chuckanut, Clark's Point","Penrose Point State Park",0.625171783175687,0.5319,0.7769,"No","a","a"
"Chuckanut, Clark's Point","Penn Cove Reference",-0.623211997021531,0.5331,0.7771,"No","a","a"
"Commencement Bay Skookum","Purdy, Dexters",-0.625171783175687,0.5319,0.7774,"No","a","a"
"Commencement Bay Skookum","Penrose Point State Park",-0.623211997021531,0.5331,0.7776,"No","a","a"
"Broad Spit ","Silverdale, Dyes Inlet",0.625171783175687,0.5319,0.7778,"No","a","a"
"Commencement Bay Skookum","Thea Foss Waterway",-0.625523026175134,0.5316,0.7779,"No","a","a"
"Chuckanut, Clark's Point","Purdy, Dexters",0.623211997021531,0.5331,0.778,"No","a","a"
"Browns Point Lighthouse","Tulalip Bay",-0.620436230851061,0.535,0.7781,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Manchester, Stormwater Outfall",-0.621252210867376,0.5344,0.7782,"No","a","a"
"Cap Sante","Commencement Bay, Milwaukee Waterway",0.620565115795938,0.5349,0.7784,"No","a","a"
"N Avenue Park","Squaxin Island",0.623211997021531,0.5331,0.7784,"No","a","a"
"Smith Cove, Terminal 91","Williams Olson Park",0.621252210867376,0.5344,0.7786,"No","a","a"
"North Camano","Williams Olson Park",0.61929242471322,0.5357,0.7788,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Port Angeles Yacht Club",-0.617294761395298,0.537,0.7803,"No","a","a"
