"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Chuckanut, Clark's Point","Shilshole Bay",0.681943936752825,0.4953,0.82,"No"
"North Camano","Penn Cove Reference",-0.679984327739168,0.4965,0.8211,"No"
"Commencement Bay, Dick Gilmur Launch","Eld Inlet",0.67802471872551,0.4978,0.8227,"No"
"Browns Point Lighthouse","Oak Bay County Park",0.676065109711852,0.499,0.8233,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Maristone Island",0.676908446262979,0.4985,0.8234,"No"
"Filucy Bay","Rocky Point",0.676065109711852,0.499,0.8237,"No"
"Cap Sante","Oak Bay County Park",-0.674105500698195,0.5002,0.8238,"No"
"Everett Harbor","Penn Cove Reference",0.674105500698195,0.5002,0.8243,"No"
"Chuckanut, Clark's Point","Smith Cove, Terminal 91",-0.674105500698195,0.5002,0.8248,"No"
"Edmonds Ferry","Maple Hollow Park",0.672145891684537,0.5015,0.8249,"No"
"Rocky Point","Shilshole Bay",0.672145891684537,0.5015,0.8254,"No"
"Donkey Creek Delta","Penn Cove Reference",0.67018628267088,0.5027,0.826,"No"
"Hood Canal Holly","Raft Island Park",-0.670468513898955,0.5026,0.8262,"No"
"Salmon Beach","Tulalip Bay",-0.669037417818061,0.5035,0.8267,"No"
"Suquamish, Stormwater Outfall","Thea Foss Waterway",-0.668431159400274,0.5039,0.8269,"No"
"Thea Foss Waterway","Three Tree Point",-0.665952428277653,0.5054,0.8285,"No"
"Chuckanut, Clark's Point","Filucy Bay",-0.666267064643565,0.5052,0.8286,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Skiff Point",0.664307455629907,0.5065,0.8287,"No"
"Rocky Point","Squaxin Island",-0.664307455629907,0.5065,0.8292,"No"
"Meyer's Point, Henderson Inlet","Three Tree Point",0.664307455629907,0.5065,0.8297,"No"
"Raft Island Park","Silverdale, Dyes Inlet",0.66234784661625,0.5077,0.8303,"No"
"Raft Island Park","Tulalip Bay",0.661881937413589,0.508,0.8303,"No"
"Hood Canal Holly","Salmon Beach",0.660450841332695,0.509,0.8313,"No"
"Chambers Bay Park","Gig Harbor Boat Launch",0.658428628588935,0.5103,0.8315,"No"
"Eld Inlet","Minter Bay",-0.658428628588935,0.5103,0.832,"No"
"Broad Spit","Discovery Bay",-0.659175833222728,0.5098,0.8321,"No"
"Miller Creek","Penn Cove Reference",0.658428628588935,0.5103,0.8324,"No"
"Miller Creek","Oak Bay County Park",-0.65450941056162,0.5128,0.8326,"No"
"Arroyo Beach","Penrose Point State Park",0.655442005049566,0.5122,0.8331,"No"
"Des Moines Marina","Salmon Beach",-0.65450941056162,0.5128,0.8331,"No"
"Commencement Bay, Milwaukee Waterway","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.655624381933397,0.5121,0.8334,"No"
"Commencement Bay, Milwaukee Waterway","Minter Bay",0.656037503787167,0.5118,0.8335,"No"
"Chuckanut, Clark's Point","Squaxin Island",-0.65450941056162,0.5128,0.8336,"No"
"Purdy, Dexters","Smith Cove, Terminal 91",-0.652549801547962,0.514,0.8342,"No"
"Blair Waterway Two","Gig Harbor Boat Launch",0.648630583520647,0.5166,0.8349,"No"
"Broad Spit","Purdy, Dexters",-0.65010460616003,0.5156,0.8353,"No"
"Rich Passage","Rocky Point",0.650590192534304,0.5153,0.8353,"No"
"Eagle Harbor Dr","Point Defiance Ferry",0.648630583520647,0.5166,0.8354,"No"
"Chimacum Creek delta","South of Skunk Island",-0.650590192534304,0.5153,0.8358,"No"
"Salmon Bay, Commodore Park","Salmon Beach",0.648630583520647,0.5166,0.8359,"No"
"Chambers Bay Park","Lions Park",0.646670974506989,0.5178,0.836,"No"
"Locust Beach","Williams Olson Park",-0.648630583520647,0.5166,0.8363,"No"
"Purdy, Burley Lagoon","Williams Olson Park",-0.646670974506989,0.5178,0.8364,"No"
"Commencement Bay, Milwaukee Waterway","Point Defiance Ferry",-0.64529633558914,0.5187,0.8369,"No"
"Filucy Bay","Purdy, Dexters",0.644711365493332,0.5191,0.837,"No"
"Donkey Creek Delta","Oak Bay County Park",-0.642751756479674,0.5204,0.8381,"No"
"Discovery Bay","Smith Cove, Terminal 91",-0.642751756479674,0.5204,0.8386,"No"
"Eagle Harbor Dr","Fidalgo Bay Aq Reserve, Weaverling Spit",0.638832538452359,0.5229,0.8388,"No"
"Everett Harbor","Oak Bay County Park",-0.638832538452359,0.5229,0.8393,"No"
"Blair Waterway Two","Lions Park",0.636872929438702,0.5242,0.8394,"No"
"Maristone Island","Port Angeles Yacht Club",-0.640005623842615,0.5222,0.8395,"No"
"Arroyo Beach","Madrona Pont",0.640415496200176,0.5219,0.8396,"No"
"Oak Bay County Park","Port Angeles Yacht Club",0.634691111876599,0.5256,0.8397,"No"
"Chuckanut, Clark's Point","Rich Passage",-0.640792147466017,0.5217,0.8397,"No"
"Cap Sante","Penn Cove Reference",0.638832538452359,0.5229,0.8398,"No"
"Commencement Bay, Dick Gilmur Launch","Rocky Point",0.636872929438702,0.5242,0.8399,"No"
"Discovery Bay","Filucy Bay",-0.634913320425044,0.5255,0.84,"No"
"Jamestown","Raft Island Park",-0.638984400119282,0.5228,0.8401,"No"
"Blair Waterway Two","Suquamish, Stormwater Outfall",-0.636872929438702,0.5242,0.8404,"No"
"Commencement Bay, Dick Gilmur Launch","Commencement Bay, Milwaukee Waterway",-0.635381411098654,0.5252,0.8405,"No"
"Eastsound, Fishing Bay","Salmon Beach",-0.634913320425044,0.5255,0.8405,"No"
"Purdy, Dexters","Squaxin Island",-0.632953711411386,0.5268,0.8411,"No"
"Eld Inlet","Shilshole Bay",0.630994102397729,0.528,0.8426,"No"
"Broad Spit","Chuckanut, Clark's Point",-0.630147906622094,0.5286,0.843,"No"
"Brackenwood Lane","N Avenue Park",-0.629034493384071,0.5293,0.8437,"No"
"Chuckanut, Clark's Point","Commencement Bay, Dick Gilmur Launch",-0.627074884370414,0.5306,0.8443,"No"
"Everett Harbor","Salmon Beach",0.627074884370414,0.5306,0.8448,"No"
"Chambers Bay Park","Suquamish, Stormwater Outfall",-0.627074884370414,0.5306,0.8453,"No"
"Cap Sante","Raft Island Park",-0.623155666343099,0.5332,0.8455,"No"
"Donkey Creek Delta","Salmon Beach",0.623155666343099,0.5332,0.846,"No"
"Commencement Bay, Milwaukee Waterway","Rich Passage",0.620922146216695,0.5347,0.8464,"No"
"Edmonds Ferry","Seattle Aquarium, Pier 59",0.623155666343099,0.5332,0.8464,"No"
"Broad Spit","Rocky Point",-0.621076679559396,0.5345,0.8467,"No"
"Discovery Bay","Squaxin Island",-0.623155666343099,0.5332,0.8469,"No"
"Chimacum Creek delta","Discovery Bay",-0.621196057329441,0.5345,0.847,"No"
"Broad Spit","Maristone Island",-0.623155666343099,0.5332,0.8474,"No"
"Purdy, Dexters","Rich Passage",-0.619236448315784,0.5358,0.8476,"No"
"Port Angeles Yacht Club","Skiff Point",0.623242343229445,0.5331,0.8478,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eld Inlet",0.611398012261154,0.5409,0.8486,"No"
"Minter Bay","Rocky Point",0.617276839302126,0.5371,0.8487,"No"
"Blair Waterway Two","Kitsap St Boat Launch",-0.611398012261154,0.5409,0.849,"No"
"Oak Bay County Park","Salmon Bay, Commodore Park",0.617276839302126,0.5371,0.8492,"No"
"Commencement Bay, Dick Gilmur Launch","Purdy, Dexters",0.605519185220181,0.5448,0.8494,"No"
"Chimacum Creek delta","Purdy, Dexters",-0.611398012261154,0.5409,0.8495,"No"
"Aiston Preserve","Blair Waterway Two",0.607478794233838,0.5435,0.8497,"No"
"Elliot Bay Myrtle Edwards","Kopachuck State Park",0.609354734311128,0.5423,0.8497,"No"
"Brackenwood Lane","Skiff Point",0.605519185220181,0.5448,0.8499,"No"
"Miller Creek","Raft Island Park",-0.603559576206523,0.5461,0.85,"No"
"Miller Creek","Salmon Beach",0.611398012261154,0.5409,0.85,"No"
"Discovery Bay","Rich Passage",-0.609438403247496,0.5422,0.8501,"No"
"Chuckanut, Clark's Point","Minter Bay",-0.607478794233838,0.5435,0.8502,"No"
"Filucy Bay","South of Skunk Island",0.605519185220181,0.5448,0.8503,"No"
"Locust Beach","South of Skunk Island",-0.615317230288469,0.5383,0.8503,"No"
"Commencement Bay, Milwaukee Waterway","Squaxin Island",0.606462881334736,0.5442,0.8503,"No"
"Raft Island Park","Seattle Aquarium, Pier 59",-0.613357621274811,0.5396,0.8504,"No"
"Arroyo Beach","Kingston Marina",0.614655766744079,0.5388,0.8505,"No"
"Mukilteo","Salmon Beach",-0.611398012261154,0.5409,0.8505,"No"
"Reach Island","Salmon Beach",-0.603559576206523,0.5461,0.8505,"No"
"Des Moines Marina","Penn Cove Reference",-0.607478794233838,0.5435,0.8507,"No"
"Brackenwood Lane","Maristone Island",0.612509122622738,0.5402,0.8508,"No"
"Blair Waterway Two","West Bay Park",-0.605519185220181,0.5448,0.8508,"No"
"Blair Waterway","Elliot Bay Myrtle Edwards",-0.611420343579979,0.5409,0.8509,"No"
"Purdy, Burley Lagoon","South of Skunk Island",-0.613357621274811,0.5396,0.8509,"No"
"Salmon Beach","Tulalip Reservation",0.603559576206523,0.5461,0.8509,"No"
"Commencement Bay Skookum","Salmon Beach",-0.607478794233838,0.5435,0.8512,"No"
"Smith Cove, Terminal 91","South of Skunk Island",0.613357621274811,0.5396,0.8513,"No"
"Edmonds Marina","Elliot Bay Myrtle Edwards",-0.611420343579979,0.5409,0.8514,"No"
"Chambers Bay Park","Kitsap St Boat Launch",-0.601599967192866,0.5474,0.8515,"No"
"Penn Cove Reference","Silverdale, Dyes Inlet",-0.599640358179208,0.5487,0.8531,"No"
"Aiston Preserve","Chambers Bay Park",0.597680749165551,0.5501,0.8546,"No"
"Commencement Bay, Dick Gilmur Launch","Discovery Bay",0.595721140151893,0.5514,0.8548,"No"
"Chambers Bay Park","West Bay Park",-0.595721140151893,0.5514,0.8552,"No"
"South of Skunk Island","Squaxin Island",-0.593761531138236,0.5527,0.8554,"No"
"West Bay Park","Williams Olson Park",-0.595721140151893,0.5514,0.8557,"No"
"Aiston Preserve","Williams Olson Park",-0.593761531138236,0.5527,0.8558,"No"
"Commencement Bay, Milwaukee Waterway","Filucy Bay",0.594069225721628,0.5525,0.856,"No"
"Elliot Bay Myrtle Edwards","Friday Harbor",0.595927379084903,0.5512,0.856,"No"
"Donkey Creek Delta","Raft Island Park",-0.591801922124578,0.554,0.8564,"No"
"Arroyo Beach","Williams Olson Park",-0.58961158532843,0.5555,0.8568,"No"
"Cap Sante","Salmon Beach",0.591801922124578,0.554,0.8569,"No"
"Chimacum Creek delta","Chuckanut, Clark's Point",-0.58984231311092,0.5553,0.857,"No"
"Browns Point Lighthouse","N Avenue Park",0.58984231311092,0.5553,0.8575,"No"
"Eastsound, Fishing Bay","Penn Cove Reference",-0.587882704097263,0.5566,0.8576,"No"
"Kitsap St Boat Launch","Williams Olson Park",-0.58984231311092,0.5553,0.858,"No"
"Everett Harbor","Raft Island Park",-0.587882704097263,0.5566,0.8581,"No"
"Commencement Bay, Milwaukee Waterway","Smith Cove, Terminal 91",0.585806788646223,0.558,0.8584,"No"
"Discovery Bay","Locust Beach",0.585923095083605,0.5579,0.8587,"No"
"Minter Bay","Purdy, Dexters",0.585923095083605,0.5579,0.8592,"No"
"Broad Spit","Eld Inlet",-0.582977525896064,0.5599,0.8598,"No"
"Discovery Bay","Purdy, Burley Lagoon",0.583963486069948,0.5592,0.8598,"No"
"Chimacum Creek delta","Maristone Island",-0.583171652964406,0.5598,0.8601,"No"
"Manchester, Stormwater Outfall","Penn Cove Reference",0.580044268042633,0.5619,0.861,"No"
"Chimacum Creek delta","Rocky Point",-0.580044268042633,0.5619,0.8615,"No"
"Port Angeles Yacht Club","Raft Island Park",-0.578878364721723,0.5627,0.8617,"No"
"Rich Passage","South of Skunk Island",0.580044268042633,0.5619,0.8619,"No"
"Shilshole Bay","Skiff Point",-0.578084659028975,0.5632,0.8621,"No"
"Smith Cove, Terminal 91","Williams Olson Park",0.580044268042633,0.5619,0.8624,"No"
"Discovery Bay","Minter Bay",-0.576125050015318,0.5645,0.8631,"No"
"Locust Beach","Purdy, Dexters",-0.576125050015318,0.5645,0.8636,"No"
"Penrose Point State Park","Suquamish, Stormwater Outfall",-0.572205831988003,0.5672,0.8643,"No"
"Purdy, Burley Lagoon","Purdy, Dexters",-0.57416544100166,0.5659,0.8647,"No"
"Blair Waterway","Three Tree Point",-0.572205831988003,0.5672,0.8648,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","N Avenue Park",-0.570246222974345,0.5685,0.8649,"No"
"Edmonds Marina","Three Tree Point",-0.572205831988003,0.5672,0.8653,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Rocky Point",0.570246222974345,0.5685,0.8654,"No"
"Jamestown","Maristone Island",0.57280503333914,0.5668,0.8656,"No"
"Filucy Bay","Williams Olson Park",0.572205831988003,0.5672,0.8657,"No"
"Kopachuck State Park","Three Tree Point",-0.570246222974345,0.5685,0.8659,"No"
"Friday Harbor","Penn Cove Reference",0.568042548934102,0.57,0.8667,"No"
"Raft Island Park","Salmon Bay, Commodore Park",0.56632700494703,0.5712,0.8675,"No"
"Elliot Bay Myrtle Edwards","Elliott Bay, Harbor Island, Pier 17",0.5639113303964,0.5728,0.8677,"No"
"Mukilteo","Penn Cove Reference",-0.564367395933372,0.5725,0.8677,"No"
"Oak Bay County Park","Seattle Aquarium, Pier 59",-0.562407786919715,0.5738,0.8678,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Chuckanut, Clark's Point",0.560448177906057,0.5752,0.8679,"No"
"Jamestown","Skiff Point",0.563136307831886,0.5733,0.868,"No"
"Commencement Bay, Dick Gilmur Launch","South of Skunk Island",0.56632700494703,0.5712,0.868,"No"
"Eld Inlet","Port Angeles Yacht Club",-0.565282951953228,0.5719,0.8681,"No"
"Maple Hollow Park","Raft Island Park",0.564367395933372,0.5725,0.8681,"No"
"South of Skunk Island","West Bay Park",0.562407786919715,0.5738,0.8683,"No"
"Commencement Bay Skookum","Penn Cove Reference",-0.560448177906057,0.5752,0.8684,"No"
"Suquamish, Stormwater Outfall","Williams Olson Park",-0.564367395933372,0.5725,0.8686,"No"
"Aiston Preserve","South of Skunk Island",-0.560448177906057,0.5752,0.8689,"No"
"Squaxin Island","Williams Olson Park",0.560448177906057,0.5752,0.8693,"No"
"Madrona Pont","Suquamish, Stormwater Outfall",-0.5584885688924,0.5765,0.8695,"No"
"Arroyo Beach","North Camano",0.55240308722518,0.5807,0.8701,"No"
"Penn Cove Reference","Reach Island",0.556528959878742,0.5778,0.8701,"No"
"Brackenwood Lane","Eld Inlet",0.552609741851427,0.5805,0.8703,"No"
"Kitsap St Boat Launch","South of Skunk Island",-0.556528959878742,0.5778,0.8705,"No"
"Blair Waterway Two","Locust Beach",-0.552609741851427,0.5805,0.8708,"No"
"Penn Cove Reference","Tulalip Reservation",0.556528959878742,0.5778,0.871,"No"
"Chuckanut, Clark's Point","Locust Beach",0.554569350865085,0.5792,0.8711,"No"
"Chuckanut, Clark's Point","Purdy, Burley Lagoon",0.552609741851427,0.5805,0.8713,"No"
"Blair Waterway Two","Purdy, Burley Lagoon",-0.554569350865085,0.5792,0.8716,"No"
"Salmon Beach","Silverdale, Dyes Inlet",-0.552609741851427,0.5805,0.8717,"No"
"Arroyo Beach","South of Skunk Island",-0.553118635265627,0.5802,0.8717,"No"
"Friday Harbor","Three Tree Point",-0.553583284052143,0.5799,0.8717,"No"
"Kitsap St Boat Launch","Penrose Point State Park",0.546730914810455,0.5846,0.874,"No"
"Minter Bay","South of Skunk Island",0.546730914810455,0.5846,0.8745,"No"
"Chambers Bay Park","Locust Beach",-0.542811696783139,0.5873,0.8747,"No"
"Maristone Island","Purdy, Burley Lagoon",0.54238541465892,0.5876,0.8747,"No"
"Locust Beach","Maristone Island",-0.544532058780261,0.5861,0.8749,"No"
"Maristone Island","Tulalip Bay",-0.547204808385436,0.5842,0.8749,"No"
"Rich Passage","Williams Olson Park",0.546730914810455,0.5846,0.875,"No"
"Chambers Bay Park","Purdy, Burley Lagoon",-0.544771305796797,0.5859,0.8751,"No"
"Brackenwood Lane","Oak Bay County Park",-0.542811696783139,0.5873,0.8752,"No"
"Locust Beach","Rocky Point",-0.544771305796797,0.5859,0.8756,"No"
"Aiston Preserve","Penrose Point State Park",0.542811696783139,0.5873,0.8757,"No"
"Penrose Point State Park","West Bay Park",-0.540852087769482,0.5886,0.8758,"No"
"Skiff Point","Tulalip Bay",-0.540238770537579,0.589,0.876,"No"
"Purdy, Burley Lagoon","Rocky Point",-0.542811696783139,0.5873,0.8762,"No"
"Chimacum Creek delta","Eld Inlet",-0.538892478755824,0.59,0.8764,"No"
"Hood Canal Holly","Maristone Island",0.537604724027797,0.5908,0.8768,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Dexters",0.538892478755824,0.59,0.8769,"No"
"Elliott Bay, Harbor Island, Pier 17","Penn Cove Reference",0.536932869742167,0.5913,0.877,"No"
"Smith Cove, Terminal 91","Thea Foss Waterway",0.537884653608874,0.5907,0.877,"No"
"Maristone Island","Salmon Bay, Commodore Park",-0.530936646011766,0.5955,0.8775,"No"
"Aiston Preserve","Discovery Bay",-0.531054042701194,0.5954,0.8779,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Discovery Bay",0.529094433687537,0.5967,0.878,"No"
"Kitsap St Boat Launch","Madrona Pont",0.533013651714852,0.594,0.8782,"No"
"Salmon Bay, Commodore Park","Skiff Point",0.531054042701194,0.5954,0.8784,"No"
"Filucy Bay","Thea Foss Waterway",0.529622216533469,0.5964,0.8784,"No"
"Aiston Preserve","Madrona Pont",0.529094433687537,0.5967,0.8785,"No"
"Discovery Bay","Kitsap St Boat Launch",0.527134824673879,0.5981,0.8786,"No"
"Kingston Marina","Suquamish, Stormwater Outfall",-0.534973260728509,0.5927,0.8786,"No"
"Manchester, Stormwater Outfall","Salmon Beach",0.533013651714852,0.594,0.8787,"No"
"Hood Canal Holly","Skiff Point",0.531652194052213,0.595,0.8787,"No"
"South of Skunk Island","Suquamish, Stormwater Outfall",0.531054042701194,0.5954,0.8788,"No"
"Broad Spit ","Meyer's Point, Henderson Inlet",0.53168782580232,0.5949,0.8791,"No"
"Broad Spit","Skiff Point",-0.533992899757494,0.5933,0.8791,"No"
"Elliott Bay, Harbor Island, Pier 17","Three Tree Point",-0.527134824673879,0.5981,0.8791,"No"
"Discovery Bay","West Bay Park",0.533013651714852,0.594,0.8792,"No"
"Madrona Pont","West Bay Park",-0.527134824673879,0.5981,0.8796,"No"
"Commencement Bay, Dick Gilmur Launch","Williams Olson Park",0.533013651714852,0.594,0.8796,"No"
"Minter Bay","N Avenue Park",-0.523215606646564,0.6008,0.8817,"No"
"Purdy, Dexters","West Bay Park",0.523215606646564,0.6008,0.8822,"No"
"Arroyo Beach","Discovery Bay",-0.520918973445506,0.6024,0.8831,"No"
"Aiston Preserve","Purdy, Dexters",-0.521255997632907,0.6022,0.8832,"No"
"Port Angeles Yacht Club","Rocky Point",0.520203425405059,0.6029,0.8834,"No"
"Browns Point Lighthouse","Commencement Bay, Milwaukee Waterway",0.517228560920361,0.605,0.8836,"No"
"Squaxin Island","Thea Foss Waterway",0.517228560920361,0.605,0.8841,"No"
"Elliot Bay Myrtle Edwards","Manchester, Stormwater Outfall",0.518467926481671,0.6041,0.8842,"No"
"Blair Waterway Two","Chimacum Creek delta",-0.517336779605591,0.6049,0.8844,"No"
"Friday Harbor","Salmon Beach",0.518467926481671,0.6041,0.8847,"No"
"Kitsap St Boat Launch","Purdy, Dexters",-0.517336779605591,0.6049,0.8849,"No"
"Maple Hollow Park","Oak Bay County Park",0.513417561578276,0.6077,0.8866,"No"
"Minter Bay","Williams Olson Park",0.513417561578276,0.6077,0.887,"No"
"Chuckanut, Clark's Point","Port Angeles Yacht Club",-0.509470204798352,0.6104,0.8878,"No"
"Brackenwood Lane","Rocky Point",0.511457952564619,0.609,0.8881,"No"
"Browns Point Lighthouse","Edmonds Ferry",-0.509498343550961,0.6104,0.8882,"No"
"Kingston Marina","Kitsap St Boat Launch",-0.509498343550961,0.6104,0.8887,"No"
"Arroyo Beach","Purdy, Dexters",-0.510185752838799,0.6099,0.8889,"No"
"Everett Harbor","Maristone Island",0.507323560677011,0.6119,0.8891,"No"
"Everett Harbor","Skiff Point",0.509498343550961,0.6104,0.8892,"No"
"Chambers Bay Park","Chimacum Creek delta",-0.507538734537304,0.6118,0.8893,"No"
"Brackenwood Lane","Chuckanut, Clark's Point",0.501659907496331,0.6159,0.8893,"No"
"Eld Inlet","Purdy, Burley Lagoon",0.501659907496331,0.6159,0.8897,"No"
"Eld Inlet","Jamestown",-0.505176916555669,0.6134,0.8898,"No"
"Aiston Preserve","Kingston Marina",0.505579125523646,0.6132,0.8899,"No"
"Eld Inlet","Locust Beach",0.503619516509989,0.6145,0.89,"No"
"Rich Passage","Thea Foss Waterway",0.502769296038402,0.6151,0.89,"No"
"Donkey Creek Delta","Maristone Island",0.503030272434328,0.6149,0.8902,"No"
"Discovery Bay","Suquamish, Stormwater Outfall",0.501659907496331,0.6159,0.8902,"No"
"Aiston Preserve","Chuckanut, Clark's Point",-0.499700298482674,0.6173,0.8903,"No"
"Donkey Creek Delta","Skiff Point",0.505579125523646,0.6132,0.8904,"No"
"Commencement Bay, Dick Gilmur Launch","N Avenue Park",-0.503619516509989,0.6145,0.8905,"No"
"Chuckanut, Clark's Point","West Bay Park",0.501659907496331,0.6159,0.8906,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","South of Skunk Island",0.499700298482674,0.6173,0.8908,"No"
"Kingston Marina","West Bay Park",-0.503619516509989,0.6145,0.891,"No"
"Elliot Bay Myrtle Edwards","Silverdale, Dyes Inlet",0.497811833793159,0.6186,0.8918,"No"
"Penrose Point State Park","Purdy, Burley Lagoon",-0.489902253414386,0.6242,0.8933,"No"
"Chuckanut, Clark's Point","Kitsap St Boat Launch",0.495781080455358,0.62,0.8934,"No"
"Blair Waterway","Penn Cove Reference",0.491861862428043,0.6228,0.8936,"No"
"N Avenue Park","Rich Passage",0.489902253414386,0.6242,0.8938,"No"
"Edmonds Marina","Penn Cove Reference",0.491861862428043,0.6228,0.8941,"No"
"Port Angeles Yacht Club","Purdy, Dexters",0.485857119463597,0.6271,0.8942,"No"
"Aiston Preserve","Rocky Point",-0.489902253414386,0.6242,0.8943,"No"
