"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"Tulalip Reservation","Fidalgo Bay Aq Reserve, Weaverling Spit","0.470530962749999","-6.75117608059987","7.69223800609987","1","No","abcdefg","abcdefg"
"West Bay Park","Fidalgo Bay Aq Reserve, Weaverling Spit","0.221426335499999","-7.00028070784987","7.44313337884987","1","No","abcdefg","abcdefg"
"Williams Olson Park","Fidalgo Bay Aq Reserve, Weaverling Spit","-2.020515312","-9.24222235534987","5.20119173134987","1","No","abcfg","abcdefg"
"Friday Harbor","Filucy Bay","-2.35265481505","-9.20376767048979","4.49845804038978","0.999999999861252","No","abcdefg","abcdef"
"Gig Harbor Boat Launch","Filucy Bay","2.40801139950004","-4.81369564384983","9.62971844284991","0.999999999965814","No","abde","abcdef"
"Hood Canal Holly","Filucy Bay","-3.97644794241666","-10.5689343613111","2.61603847647778","0.980741298280971","No","bcfg","abcdef"
"Jamestown","Filucy Bay","-6.26452007608331","-12.8570064949777","0.32796634281113","0.0998304433411055","No","fg","abcdef"
"Kingston Marina","Filucy Bay","-0.99641851","-8.21812555334987","6.22528853334987","1","No","abcdef","abcdef"
"Kitsap St Boat Launch","Filucy Bay","-0.525887547000003","-7.74759459034988","6.69581949634987","1","No","abcdef","abcdef"
"Kopachuck State Park","Filucy Bay","-1.7437323925","-8.96543943584988","5.47797465084987","1","No","abcdefg","abcdef"
"Lions Park","Filucy Bay","-2.35265481525","-9.57436185859987","4.86905222809988","0.99999999998905","No","abcdefg","abcdef"
"Locust Beach","Filucy Bay","-3.73656941225001","-10.9582764555999","3.48513763109987","0.999400713930626","No","abcfg","abcdef"
"Madrona Pont","Filucy Bay","-1.13480996975","-8.35651701309987","6.08689707359988","1","No","abcdef","abcdef"
"Manchester, Stormwater Outfall","Filucy Bay","-5.53565838825001","-12.7573654315999","1.68604865509986","0.607153188628502","No","cfg","abcdef"
"Maple Hollow Park","Filucy Bay","-1.79908897625","-9.02079601959987","5.42261806709987","1","No","abcdefg","abcdef"
"Maristone Island","Filucy Bay","-3.47823868725001","-10.0707251061444","3.11424773164443","0.998999865356321","No","abcfg","abcdef"
"Meyer's Point, Henderson Inlet","Filucy Bay","-1.49462776499999","-8.71633480834987","5.72707927834988","1","No","abcdefg","abcdef"
"Miller Creek","Filucy Bay","-0.774992174749994","-7.99669921809987","6.44671486859988","1","No","abcdef","abcdef"
"Minter Bay","Filucy Bay","1.35623630550001","-5.86547073784986","8.57794334884988","1","No","abcde","abcdef"
"Mukilteo","Filucy Bay","-1.439271181","-8.66097822434987","5.78243586234987","1","No","abcdef","abcdef"
"N Avenue Park","Filucy Bay","-0.747313882750001","-7.96902092609987","6.47439316059987","1","No","abcdef","abcdef"
"North Camano","Filucy Bay","-1.96515872825","-9.18686577159987","5.25654831509987","1","No","abcdefg","abcdef"
"Oak Bay County Park","Filucy Bay","-1.82676726825","-9.04847431159987","5.39493977509987","1","No","abcdefg","abcdef"
"Penn Cove Reference","Filucy Bay","-5.53565838825001","-12.7573654315999","1.68604865509987","0.607153188628506","No","cfg","abcdef"
"Penrose Point State Park","Filucy Bay","0.0276782914999956","-7.19402875184988","7.24938533484987","1","No","abcdef","abcdef"
"Point Defiance Ferry","Filucy Bay","-0.387496087500001","-7.60920313084987","6.83421095584987","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Filucy Bay","-1.22707094291667","-7.81955736181111","5.36541547597777","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Filucy Bay","1.30087972000001","-5.92082732334987","8.52258676334988","1","No","abcde","abcdef"
"Purdy, Dexters","Filucy Bay","-0.276782919499997","-7.49848996284987","6.94492412384988","1","No","abcdef","abcdef"
"Raft Island Park","Filucy Bay","-4.48388329424999","-11.7055903375999","2.73782374909988","0.967808991502699","No","bcfg","abcdef"
"Reach Island","Filucy Bay","-1.90980214425","-9.13150918759987","5.31190489909987","1","No","abcdefg","abcdef"
"Rich Passage","Filucy Bay","-1.02409680225","-8.24580384559987","6.19761024109988","1","No","abcdef","abcdef"
"Rocky Point","Filucy Bay","-3.70889112","-10.9305981633499","3.51281592334987","0.99950959212435","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Filucy Bay","-3.29371674125","-10.5154237845999","3.92799030209987","0.999986631337888","No","abcefg","abcdef"
"Salmon Beach","Filucy Bay","0.166069751500005","-7.05563729184987","7.38777679484988","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Filucy Bay","-0.304461211249997","-7.52616825459987","6.91724583209988","1","No","abcdef","abcdef"
"Shilshole Bay","Filucy Bay","-6.64279006624999","-13.8644971095999","0.578916977099882","0.146752356822427","No","fg","abcdef"
"Silverdale, Dyes Inlet","Filucy Bay","-3.736569412","-10.9582764553499","3.48513763134988","0.999400713931699","No","abcfg","abcdef"
"Skiff Point","Filucy Bay","-6.587433482","-13.8091405253499","0.634273561349869","0.160937813090331","No","fg","abcdef"
"Smith Cove, Terminal 91","Filucy Bay","-2.5740811505","-9.79578819384988","4.64762589284987","0.999999999225911","No","abcdefg","abcdef"
"South of Skunk Island","Filucy Bay","-1.54998434875","-8.77169139209987","5.67172269459988","1","No","abcdefg","abcdef"
"Squaxin Island","Filucy Bay","-2.49999132506673e-10","-7.22170704359987","7.22170704309987","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Filucy Bay","3.6535345355","-3.56817250784987","10.8752415788499","0.99967605100936","No","de","abcdef"
"Thea Foss Waterway","Filucy Bay","0.902312316949999","-5.94880053848978","7.75342517238978","1","No","abcde","abcdef"
"Three Tree Point","Filucy Bay","-0.968740218249999","-8.19044726159987","6.25296682509987","1","No","abcdef","abcdef"
"Tulalip Bay","Filucy Bay","0.396722184250001","-6.19576423464444","6.98920860314444","1","No","abcde","abcdef"
"Tulalip Reservation","Filucy Bay","-1.60534093275","-8.82704797609987","5.61636611059987","1","No","abcdefg","abcdef"
"West Bay Park","Filucy Bay","-1.85444556","-9.07615260334987","5.36726148334987","1","No","abcdefg","abcdef"
"Williams Olson Park","Filucy Bay","-4.0963872075","-11.3180942508499","3.12531983584988","0.994415010785815","No","abcfg","abcdef"
"Gig Harbor Boat Launch","Friday Harbor","4.76066621455005","-2.09044664088974","11.6117790699898","0.841546360163292","No","abde","abcdefg"
"Hood Canal Holly","Friday Harbor","-1.62379312736665","-7.80809356648753","4.56050731175423","1","No","bcfg","abcdefg"
"Jamestown","Friday Harbor","-3.9118652610333","-10.0961657001542","2.27243517808758","0.956232333148774","No","fg","abcdefg"
"Kingston Marina","Friday Harbor","1.35623630505","-5.49487655038978","8.20734916048979","1","No","abcdef","abcdefg"
"Kitsap St Boat Launch","Friday Harbor","1.82676726805","-5.02434558738978","8.67788012348978","1","No","abcdef","abcdefg"
"Kopachuck State Park","Friday Harbor","0.608922422550003","-6.24219043288978","7.46003527798978","1","No","abcdefg","abcdefg"
"Lions Park","Friday Harbor","-1.99992467031507e-10","-6.85111285563977","6.85111285523979","1","No","abcdefg","abcdefg"
"Locust Beach","Friday Harbor","-1.3839145972","-8.23502745263978","5.46719825823978","1","No","abcfg","abcdefg"
"Madrona Pont","Friday Harbor","1.21784484530001","-5.63326801013977","8.06895770073979","1","No","abcdef","abcdefg"
"Manchester, Stormwater Outfall","Friday Harbor","-3.18300357320001","-10.0341164286398","3.66810928223977","0.999975393290035","No","cfg","abcdefg"
"Maple Hollow Park","Friday Harbor","0.553565838800004","-6.29754701663978","7.40467869423979","1","No","abcdefg","abcdefg"
"Maristone Island","Friday Harbor","-1.1255838722","-7.30988431132088","5.05871656692088","1","No","abcfg","abcdefg"
"Meyer's Point, Henderson Inlet","Friday Harbor","0.85802705005001","-5.99308580538977","7.70913990548979","1","No","abcdefg","abcdefg"
"Miller Creek","Friday Harbor","1.57766264030001","-5.27345021513977","8.42877549573979","1","No","abcdef","abcdefg"
"Minter Bay","Friday Harbor","3.70889112055001","-3.14222173488977","10.5600039759898","0.998096582467245","No","abcde","abcdefg"
"Mukilteo","Friday Harbor","0.913383634050005","-5.93772922138978","7.76449648948979","1","No","abcdef","abcdefg"
"N Avenue Park","Friday Harbor","1.6053409323","-5.24577192313978","8.45645378773979","1","No","abcdef","abcdefg"
"North Camano","Friday Harbor","0.387496086800006","-6.46361676863978","7.23860894223979","1","No","abcdefg","abcdefg"
"Oak Bay County Park","Friday Harbor","0.525887546800004","-6.32522530863978","7.37700040223979","1","No","abcdefg","abcdefg"
"Penn Cove Reference","Friday Harbor","-3.1830035732","-10.0341164286398","3.66810928223978","0.999975393290035","No","cfg","abcdefg"
"Penrose Point State Park","Friday Harbor","2.38033310655","-4.47077974888978","9.23144596198978","0.999999999760453","No","abcdef","abcdefg"
"Point Defiance Ferry","Friday Harbor","1.96515872755","-4.88595412788978","8.81627158298978","1","No","abcdef","abcdefg"
"Port Angeles Yacht Club","Friday Harbor","1.12558387213334","-5.05871656698755","7.30988431125422","1","No","abcdef","abcdefg"
"Purdy, Burley Lagoon","Friday Harbor","3.65353453505001","-3.19757832038977","10.5046473904898","0.998687611431004","No","abcde","abcdefg"
"Purdy, Dexters","Friday Harbor","2.07587189555001","-4.77524095988977","8.92698475098979","1","No","abcdef","abcdefg"
"Raft Island Park","Friday Harbor","-2.13122847919999","-8.98234133463977","4.71988437623979","1","No","bcfg","abcdefg"
"Reach Island","Friday Harbor","0.442852670800005","-6.40826018463978","7.29396552623979","1","No","abcdefg","abcdefg"
"Rich Passage","Friday Harbor","1.32855801280001","-5.52255484263977","8.17967086823979","1","No","abcdef","abcdefg"
"Rocky Point","Friday Harbor","-1.35623630495","-8.20734916038978","5.49487655048978","1","No","abcfg","abcdefg"
"Salmon Bay, Commodore Park","Friday Harbor","-0.941061926199994","-7.79217478163978","5.91005092923979","1","No","abcefg","abcdefg"
"Salmon Beach","Friday Harbor","2.51872456655001","-4.33238828888977","9.36983742198979","0.999999996919938","No","abcdef","abcdefg"
"Seattle Aquarium, Pier 59","Friday Harbor","2.04819360380001","-4.80291925163977","8.89930645923979","1","No","abcdef","abcdefg"
"Shilshole Bay","Friday Harbor","-4.29013525119999","-11.1412481066398","2.5609776042398","0.962869932267269","No","fg","abcdefg"
"Silverdale, Dyes Inlet","Friday Harbor","-1.38391459694999","-8.23502745238977","5.46719825848979","1","No","abcfg","abcdefg"
"Skiff Point","Friday Harbor","-4.23477866695","-11.0858915223898","2.61633418848978","0.970183656767428","No","fg","abcdefg"
"Smith Cove, Terminal 91","Friday Harbor","-0.221426335449998","-7.07253919088978","6.62968651998978","1","No","abcdefg","abcdefg"
"South of Skunk Island","Friday Harbor","0.802670466300007","-6.04844238913978","7.65378332173979","1","No","abcdefg","abcdefg"
"Squaxin Island","Friday Harbor","2.35265481480001","-4.49845804063978","9.20376767023979","0.999999999861252","No","abcdef","abcdefg"
"Suquamish, Stormwater Outfall","Friday Harbor","6.00618935055","-0.844923504889777","12.8573022059898","0.240182241719961","No","de","abcdefg"
"Thea Foss Waterway","Friday Harbor","3.254967132","-3.20432401300773","9.71425827700774","0.999709994750657","No","abcde","abcdefg"
"Three Tree Point","Friday Harbor","1.38391459680001","-5.46719825863978","8.23502745223979","1","No","abcdef","abcdefg"
"Tulalip Bay","Friday Harbor","2.74937699930001","-3.43492343982088","8.93367743842089","0.99999441517927","No","abcde","abcdefg"
"Tulalip Reservation","Friday Harbor","0.747313882300006","-6.10379897313978","7.59842673773979","1","No","abcdefg","abcdefg"
"West Bay Park","Friday Harbor","0.498209255050006","-6.35290360038978","7.34932211048979","1","No","abcdefg","abcdefg"
"Williams Olson Park","Friday Harbor","-1.74373239244999","-8.59484524788977","5.10738046298979","1","No","abcfg","abcdefg"
"Hood Canal Holly","Gig Harbor Boat Launch","-6.3844593419167","-12.9769457608111","0.208027076977742","0.0781841532968276","No","bcfg","abde"
"Jamestown","Gig Harbor Boat Launch","-8.67253147558335","-15.2650178944778","-2.08004505668891","0.000165831566107499","Yes","fg","abde"
"Kingston Marina","Gig Harbor Boat Launch","-3.40442990950004","-10.6261369528499","3.81727713384983","0.999960699287406","No","abcdef","abde"
"Kitsap St Boat Launch","Gig Harbor Boat Launch","-2.93389894650004","-10.1556059898499","4.28780809684983","0.999999802317136","No","abcdef","abde"
"Kopachuck State Park","Gig Harbor Boat Launch","-4.15174379200004","-11.3734508353499","3.06996325134983","0.99255340565398","No","abcdefg","abde"
"Lions Park","Gig Harbor Boat Launch","-4.76066621475004","-11.9823732580999","2.46104082859983","0.918725265163084","No","abcdefg","abde"
"Locust Beach","Gig Harbor Boat Launch","-6.14458081175005","-13.3662878550999","1.07712623159983","0.312089073564073","No","abcfg","abde"
"Madrona Pont","Gig Harbor Boat Launch","-3.54282136925004","-10.7645284125999","3.67888567409983","0.999866489154523","No","abcdef","abde"
"Manchester, Stormwater Outfall","Gig Harbor Boat Launch","-7.94366978775006","-15.1653768310999","-0.721962744400184","0.010215958263996","Yes","cfg","abde"
"Maple Hollow Park","Gig Harbor Boat Launch","-4.20710037575004","-11.4288074190999","3.01460666759983","0.990202431435065","No","abcdefg","abde"
"Maristone Island","Gig Harbor Boat Launch","-5.88625008675005","-12.4787365056445","0.706236332144392","0.201200736933587","No","abcfg","abde"
"Meyer's Point, Henderson Inlet","Gig Harbor Boat Launch","-3.90263916450004","-11.1243462078499","3.31906787884984","0.998176486798247","No","abcdefg","abde"
"Miller Creek","Gig Harbor Boat Launch","-3.18300357425004","-10.4047106175999","4.03870346909984","0.999995871462345","No","abcdef","abde"
"Minter Bay","Gig Harbor Boat Launch","-1.05177509400003","-8.2734821373499","6.16993194934984","1","No","abcde","abde"
"Mukilteo","Gig Harbor Boat Launch","-3.84728258050004","-11.0689896238499","3.37442446284983","0.998720483448245","No","abcdef","abde"
"N Avenue Park","Gig Harbor Boat Launch","-3.15532528225004","-10.3770323255999","4.06638176109983","0.999996971201595","No","abcdef","abde"
"North Camano","Gig Harbor Boat Launch","-4.37317012775004","-11.5948771710999","2.84853691559983","0.979293241093664","No","abcdefg","abde"
"Oak Bay County Park","Gig Harbor Boat Launch","-4.23477866775004","-11.4564857110999","2.98692837559983","0.988815873300152","No","abcdefg","abde"
"Penn Cove Reference","Gig Harbor Boat Launch","-7.94366978775005","-15.1653768310999","-0.721962744400173","0.0102159582639959","Yes","cfg","abde"
"Penrose Point State Park","Gig Harbor Boat Launch","-2.38033310800005","-9.60204015134992","4.84137393534983","0.999999999980521","No","abcdef","abde"
"Point Defiance Ferry","Gig Harbor Boat Launch","-2.79550748700004","-10.0172145303499","4.42619955634983","0.999999972012181","No","abcdef","abde"
"Port Angeles Yacht Club","Gig Harbor Boat Launch","-3.63508234241671","-10.2275687613112","2.95740407647773","0.997051089851674","No","abcdef","abde"
"Purdy, Burley Lagoon","Gig Harbor Boat Launch","-1.10713167950003","-8.32883872284991","6.11457536384984","1","No","abcde","abde"
"Purdy, Dexters","Gig Harbor Boat Launch","-2.68479431900004","-9.90650136234991","4.53691272434984","0.999999994981426","No","abcdef","abde"
"Raft Island Park","Gig Harbor Boat Launch","-6.89189469375003","-14.1136017370999","0.329812349599839","0.0945907043205813","No","bcfg","abde"
"Reach Island","Gig Harbor Boat Launch","-4.31781354375004","-11.5395205870999","2.90389349959983","0.9836699717701","No","abcdefg","abde"
"Rich Passage","Gig Harbor Boat Launch","-3.43210820175004","-10.6538152450999","3.78959884159984","0.999949266627746","No","abcdef","abde"
"Rocky Point","Gig Harbor Boat Launch","-6.11690251950005","-13.3386095628499","1.10480452384983","0.323740688058141","No","abcfg","abde"
"Salmon Bay, Commodore Park","Gig Harbor Boat Launch","-5.70172814075004","-12.9234351840999","1.51997890259983","0.521814906587121","No","abcefg","abde"
"Salmon Beach","Gig Harbor Boat Launch","-2.24194164800004","-9.46364869134991","4.97976539534984","1","No","abcdef","abde"
"Seattle Aquarium, Pier 59","Gig Harbor Boat Launch","-2.71247261075004","-9.93417965409991","4.50923443259984","0.999999992182097","No","abcdef","abde"
"Shilshole Bay","Gig Harbor Boat Launch","-9.05080146575003","-16.2725085090999","-1.82909442240016","0.000592083225034679","Yes","fg","abde"
"Silverdale, Dyes Inlet","Gig Harbor Boat Launch","-6.14458081150004","-13.3662878548499","1.07712623184984","0.312089073668223","No","abcfg","abde"
"Skiff Point","Gig Harbor Boat Launch","-8.99544488150005","-16.2171519248499","-1.77373783815017","0.000689604717870385","Yes","fg","abde"
"Smith Cove, Terminal 91","Gig Harbor Boat Launch","-4.98209255000004","-12.2037995933499","2.23961449334983","0.854260671149202","No","abcdefg","abde"
"South of Skunk Island","Gig Harbor Boat Launch","-3.95799574825004","-11.1797027915999","3.26371129509983","0.997441976458343","No","abcdefg","abde"
"Squaxin Island","Gig Harbor Boat Launch","-2.40801139975004","-9.62971844309991","4.81369564359983","0.999999999965814","No","abcdef","abde"
"Suquamish, Stormwater Outfall","Gig Harbor Boat Launch","1.24552313599996","-5.97618390734991","8.46723017934983","1","No","de","abde"
"Thea Foss Waterway","Gig Harbor Boat Launch","-1.50569908255004","-8.35681193798982","5.34541377288974","1","No","abcde","abde"
"Three Tree Point","Gig Harbor Boat Launch","-3.37675161775004","-10.5984586610999","3.84495542559983","0.999969725064215","No","abcdef","abde"
"Tulalip Bay","Gig Harbor Boat Launch","-2.01128921525004","-8.60377563414448","4.5811972036444","1","No","abcde","abde"
