"Grouping_Variable","Metric","Analyte","Spearman_Rho","P_Value"
"pcb_group","ci_wet_volume","a45",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a46",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a47",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a48",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a49",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a50",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a51",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a52",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_volume","a53",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a54",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_volume","a55",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a56",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a57",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a58",-0.19047619047619,0.664583333333333
"pcb_group","ci_wet_volume","a59",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a60",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a61",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a62",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a63",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a64",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a65",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a66",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a67",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a68",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a69",0.0476190476190476,0.934871031746032
"pcb_group","ci_wet_volume","a70",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_volume","a71",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a72",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a73",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_volume","a74",-0.0238095238095238,0.976785714285714
"pcb_group","ci_wet_volume","a75",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_volume","a76",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_volume","a77",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_volume","a78",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a80",0.404761904761905,0.326835317460317
"pcb_group","ci_wet_volume","a81",0.476190476190476,0.243055555555556
"pcb_group","ci_wet_volume","a82",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a83",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a84",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a85",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a86",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a87",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a88",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_volume","a89",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a90",0.595238095238095,0.132291666666667
"pcb_group","ci_wet_volume","a91",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a92",0.261904761904762,0.53640873015873
"pcb_group","ci_wet_volume","a93",0.547619047619048,0.170982142857143
"pcb_group","ci_wet_volume","a94",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a95",0.214285714285714,0.619097222222222
"pcb_group","ci_wet_volume","a96",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a97",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a98",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a99",0.357142857142857,0.389384920634921
"pcb_group","ci_wet_volume","a100",0.404761904761905,0.326835317460317
"pcb_group","ci_wet_volume","a101",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a102",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_volume","a103",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_volume","a104",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a105",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a106",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a107",0.476190476190476,0.243055555555556
"pcb_group","ci_wet_volume","a108",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_volume","a109",0.357142857142857,0.389384920634921
"pcb_group","ci_wet_volume","a110",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_volume","a111",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_volume","a112",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a113",0.357142857142857,0.389384920634921
"pcb_group","ci_wet_volume","a114",0.595238095238095,0.132291666666667
"pcb_group","ci_wet_volume","a115",0.452380952380952,0.267460317460317
"pcb_group","ci_wet_volume","a116",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_volume","a117",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a118",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a119",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a120",0.404761904761905,0.326835317460317
"pcb_group","ci_wet_volume","a121",0.547619047619048,0.170982142857143
"pcb_group","ci_wet_volume","a122",0.404761904761905,0.326835317460317
"pcb_group","ci_wet_volume","a123",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a124",0.404761904761905,0.326835317460317
"pcb_group","ci_wet_volume","a125",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_volume","a126",0.523809523809524,0.196626984126984
"pcb_group","ci_wet_volume","a127",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a128",0.428571428571429,0.299206349206349
"pcb_group","ci_wet_volume","a129",-0.0238095238095238,0.976785714285714
"pcb_group","ci_wet_volume","a130",0.404761904761905,0.326835317460317
"pcb_group","ci_wet_volume","a131",0.0238095238095238,0.976785714285714
"pcb_group","ci_wet_shell_weight","a1",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a2",-0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a3",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a4",-0.357142857142857,0.389384920634921
"pcb_group","ci_wet_shell_weight","a5",-0.428571428571429,0.299206349206349
"pcb_group","ci_wet_shell_weight","a6",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a7",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a8",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a9",-0.261904761904762,0.53640873015873
"pcb_group","ci_wet_shell_weight","a10",-0.30952380952381,0.461805555555556
"pcb_group","ci_wet_shell_weight","a11",-0.0714285714285714,0.881994047619048
"pcb_group","ci_wet_shell_weight","a12",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a13",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a14",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a15",-0.0714285714285714,0.881994047619048
"pcb_group","ci_wet_shell_weight","a16",-0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a17",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a18",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a19",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a20",-0.261904761904762,0.53640873015873
"pcb_group","ci_wet_shell_weight","a21",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a22",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a23",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a24",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a25",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a26",0.0238095238095238,0.976785714285714
"pcb_group","ci_wet_shell_weight","a27",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a28",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a29",0.0476190476190476,0.934871031746032
"pcb_group","ci_wet_shell_weight","a30",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a31",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a32",-0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a33",-0.428571428571429,0.299206349206349
"pcb_group","ci_wet_shell_weight","a34",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a35",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a36",0.119047619047619,0.793005952380952
"pcb_group","ci_wet_shell_weight","a37",0.0238095238095238,0.976785714285714
"pcb_group","ci_wet_shell_weight","a38",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a39",0.119047619047619,0.793005952380952
"pcb_group","ci_wet_shell_weight","a40",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a41",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a42",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a43",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a44",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a45",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a46",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a47",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a48",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a49",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a50",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a51",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a52",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a53",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a54",0.0476190476190476,0.934871031746032
"pcb_group","ci_wet_shell_weight","a55",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a56",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a57",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a58",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a59",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a60",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a61",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a62",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a63",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a64",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a65",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a66",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a67",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a68",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a69",-0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a70",-0.30952380952381,0.461805555555556
"pcb_group","ci_wet_shell_weight","a71",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a72",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a73",-0.30952380952381,0.461805555555556
"pcb_group","ci_wet_shell_weight","a74",-0.428571428571429,0.299206349206349
"pcb_group","ci_wet_shell_weight","a75",-0.452380952380952,0.267460317460317
"pcb_group","ci_wet_shell_weight","a76",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a77",0.0476190476190476,0.934871031746032
"pcb_group","ci_wet_shell_weight","a78",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_shell_weight","a80",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a81",0,1
"pcb_group","ci_wet_shell_weight","a82",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a83",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a84",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a85",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a86",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a87",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a88",0.0714285714285714,0.881994047619048
"pcb_group","ci_wet_shell_weight","a89",0.261904761904762,0.53640873015873
"pcb_group","ci_wet_shell_weight","a90",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_shell_weight","a91",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a92",0.0476190476190476,0.934871031746032
"pcb_group","ci_wet_shell_weight","a93",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_shell_weight","a94",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a95",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a96",0.357142857142857,0.389384920634921
"pcb_group","ci_wet_shell_weight","a97",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a98",0.261904761904762,0.53640873015873
"pcb_group","ci_wet_shell_weight","a99",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a100",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a101",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a102",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a103",0.0714285714285714,0.881994047619048
"pcb_group","ci_wet_shell_weight","a104",0.261904761904762,0.53640873015873
"pcb_group","ci_wet_shell_weight","a105",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a106",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a107",0.380952380952381,0.359871031746032
"pcb_group","ci_wet_shell_weight","a108",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a109",0.142857142857143,0.75203373015873
"pcb_group","ci_wet_shell_weight","a110",0.0952380952380952,0.840128968253968
"pcb_group","ci_wet_shell_weight","a111",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a112",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a113",0,1
"pcb_group","ci_wet_shell_weight","a114",0.30952380952381,0.461805555555556
"pcb_group","ci_wet_shell_weight","a115",0.238095238095238,0.582142857142857
"pcb_group","ci_wet_shell_weight","a116",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a117",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a118",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a119",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a120",0.0238095238095238,0.976785714285714
"pcb_group","ci_wet_shell_weight","a121",0.333333333333333,0.427876984126984
"pcb_group","ci_wet_shell_weight","a122",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a123",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a124",0.19047619047619,0.664583333333333
"pcb_group","ci_wet_shell_weight","a125",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a126",0.285714285714286,0.500793650793651
"pcb_group","ci_wet_shell_weight","a127",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a128",0.166666666666667,0.703323412698413
"pcb_group","ci_wet_shell_weight","a129",-0.214285714285714,0.619097222222222
"pcb_group","ci_wet_shell_weight","a130",0.0476190476190476,0.934871031746032
